customer_id,customer_type,order_id,order_date,product_id,product_name,quantity,unit_price,line_total
1207,Enterprise,53938.0,2024-02-28 08:10:00,,,,,
1765,Enterprise,53936.0,2024-02-28 07:50:00,225.0,Product_225,3.0,107.61,322.83
1529,Enterprise,53932.0,2024-02-28 07:10:00,,,,,
1007,Enterprise,53924.0,2024-02-28 05:50:00,,,,,
1295,Enterprise,53913.0,2024-02-28 04:00:00,629.0,Product_629,5.0,348.0,1740.0
1245,Enterprise,53910.0,2024-02-28 03:30:00,254.0,Product_254,2.0,161.59,323.18
1206,Enterprise,53877.0,2024-02-27 22:00:00,,,,,
1011,Enterprise,53876.0,2024-02-27 21:50:00,384.0,Product_384,2.0,122.63,245.26
1011,Enterprise,53876.0,2024-02-27 21:50:00,636.0,Product_636,4.0,457.86,1831.44
1540,Enterprise,53875.0,2024-02-27 21:40:00,,,,,
1450,Enterprise,53854.0,2024-02-27 18:10:00,276.0,Product_276,5.0,280.38,1401.9
1450,Enterprise,53854.0,2024-02-27 18:10:00,600.0,Product_600,2.0,263.48,526.96
1401,Enterprise,53850.0,2024-02-27 17:30:00,,,,,
1372,Enterprise,53846.0,2024-02-27 16:50:00,258.0,Product_258,5.0,457.13,2285.65
1372,Enterprise,53846.0,2024-02-27 16:50:00,429.0,Product_429,1.0,271.72,271.72
1558,Enterprise,53845.0,2024-02-27 16:40:00,,,,,
1677,Enterprise,53841.0,2024-02-27 16:00:00,,,,,
1457,Enterprise,53838.0,2024-02-27 15:30:00,288.0,Product_288,5.0,451.46,2257.3
1457,Enterprise,53838.0,2024-02-27 15:30:00,294.0,Product_294,3.0,229.01,687.03
1457,Enterprise,53838.0,2024-02-27 15:30:00,616.0,Product_616,5.0,121.77,608.85
1471,Enterprise,53833.0,2024-02-27 14:40:00,336.0,Product_336,2.0,270.02,540.04
1425,Enterprise,53826.0,2024-02-27 13:30:00,248.0,Product_248,5.0,53.52,267.6
1425,Enterprise,53826.0,2024-02-27 13:30:00,249.0,Product_249,3.0,418.2,1254.6
1425,Enterprise,53826.0,2024-02-27 13:30:00,560.0,Product_560,5.0,291.75,1458.75
1425,Enterprise,53826.0,2024-02-27 13:30:00,587.0,Product_587,1.0,206.49,206.49
1547,Enterprise,53823.0,2024-02-27 13:00:00,,,,,
1153,Enterprise,53801.0,2024-02-27 09:20:00,313.0,Product_313,1.0,461.33,461.33
1153,Enterprise,53801.0,2024-02-27 09:20:00,473.0,Product_473,5.0,304.59,1522.95
1153,Enterprise,53801.0,2024-02-27 09:20:00,656.0,Product_656,1.0,460.46,460.46
1665,Enterprise,53794.0,2024-02-27 08:10:00,418.0,Product_418,3.0,273.49,820.47
1665,Enterprise,53794.0,2024-02-27 08:10:00,486.0,Product_486,4.0,269.46,1077.84
1312,Enterprise,53791.0,2024-02-27 07:40:00,436.0,Product_436,5.0,446.03,2230.15
1129,Enterprise,53786.0,2024-02-27 06:50:00,469.0,Product_469,2.0,479.56,959.12
1129,Enterprise,53786.0,2024-02-27 06:50:00,528.0,Product_528,2.0,394.62,789.24
1069,Enterprise,53785.0,2024-02-27 06:40:00,,,,,
1455,Enterprise,53779.0,2024-02-27 05:40:00,,,,,
1860,Enterprise,53776.0,2024-02-27 05:10:00,412.0,Product_412,1.0,442.45,442.45
1860,Enterprise,53776.0,2024-02-27 05:10:00,531.0,Product_531,5.0,392.82,1964.1
1860,Enterprise,53776.0,2024-02-27 05:10:00,632.0,Product_632,4.0,112.07,448.28
1645,Enterprise,53774.0,2024-02-27 04:50:00,233.0,Product_233,5.0,454.99,2274.95
1645,Enterprise,53774.0,2024-02-27 04:50:00,466.0,Product_466,5.0,350.69,1753.45
1645,Enterprise,53774.0,2024-02-27 04:50:00,606.0,Product_606,2.0,105.02,210.04
1038,Enterprise,53772.0,2024-02-27 04:30:00,,,,,
1614,Enterprise,53771.0,2024-02-27 04:20:00,414.0,Product_414,5.0,171.85,859.25
1614,Enterprise,53771.0,2024-02-27 04:20:00,631.0,Product_631,4.0,297.62,1190.48
1129,Enterprise,53765.0,2024-02-27 03:20:00,494.0,Product_494,4.0,410.71,1642.84
1207,Enterprise,53764.0,2024-02-27 03:10:00,461.0,Product_461,2.0,77.88,155.76
1207,Enterprise,53764.0,2024-02-27 03:10:00,487.0,Product_487,4.0,470.13,1880.52
1822,Enterprise,53761.0,2024-02-27 02:40:00,295.0,Product_295,5.0,33.26,166.3
1822,Enterprise,53761.0,2024-02-27 02:40:00,578.0,Product_578,1.0,246.0,246.0
1822,Enterprise,53761.0,2024-02-27 02:40:00,596.0,Product_596,5.0,105.58,527.9
1875,Enterprise,53760.0,2024-02-27 02:30:00,217.0,Product_217,1.0,101.85,101.85
1875,Enterprise,53760.0,2024-02-27 02:30:00,285.0,Product_285,2.0,235.84,471.68
1875,Enterprise,53760.0,2024-02-27 02:30:00,422.0,Product_422,3.0,134.22,402.66
1875,Enterprise,53760.0,2024-02-27 02:30:00,654.0,Product_654,3.0,112.93,338.79
1335,Enterprise,53744.0,2024-02-26 23:50:00,386.0,Product_386,5.0,291.39,1456.95
1335,Enterprise,53744.0,2024-02-26 23:50:00,425.0,Product_425,2.0,414.64,829.28
1295,Enterprise,53720.0,2024-02-26 19:50:00,,,,,
1857,Enterprise,53719.0,2024-02-26 19:40:00,352.0,Product_352,2.0,237.21,474.42
1857,Enterprise,53719.0,2024-02-26 19:40:00,445.0,Product_445,1.0,344.31,344.31
1073,Enterprise,53715.0,2024-02-26 19:00:00,419.0,Product_419,2.0,63.41,126.82
1073,Enterprise,53715.0,2024-02-26 19:00:00,462.0,Product_462,4.0,48.73,194.92
1073,Enterprise,53715.0,2024-02-26 19:00:00,560.0,Product_560,1.0,101.96,101.96
1776,Enterprise,53710.0,2024-02-26 18:10:00,,,,,
1833,Enterprise,53706.0,2024-02-26 17:30:00,,,,,
1589,Enterprise,53701.0,2024-02-26 16:40:00,349.0,Product_349,5.0,264.81,1324.05
1589,Enterprise,53701.0,2024-02-26 16:40:00,659.0,Product_659,4.0,156.51,626.04
1069,Enterprise,53678.0,2024-02-26 12:50:00,,,,,
1041,Enterprise,53662.0,2024-02-26 10:10:00,361.0,Product_361,5.0,193.59,967.95
1041,Enterprise,53662.0,2024-02-26 10:10:00,476.0,Product_476,1.0,225.2,225.2
1041,Enterprise,53662.0,2024-02-26 10:10:00,641.0,Product_641,4.0,237.71,950.84
1041,Enterprise,53662.0,2024-02-26 10:10:00,655.0,Product_655,3.0,374.58,1123.74
1043,Enterprise,53660.0,2024-02-26 09:50:00,245.0,Product_245,3.0,462.87,1388.61
1860,Enterprise,53658.0,2024-02-26 09:30:00,673.0,Product_673,4.0,474.73,1898.92
1073,Enterprise,53656.0,2024-02-26 09:10:00,225.0,Product_225,4.0,393.56,1574.24
1073,Enterprise,53656.0,2024-02-26 09:10:00,262.0,Product_262,2.0,138.93,277.86
1073,Enterprise,53656.0,2024-02-26 09:10:00,602.0,Product_602,1.0,58.26,58.26
1605,Enterprise,53654.0,2024-02-26 08:50:00,,,,,
1795,Enterprise,53642.0,2024-02-26 06:50:00,632.0,Product_632,5.0,25.4,127.0
1370,Enterprise,53641.0,2024-02-26 06:40:00,,,,,
1073,Enterprise,53631.0,2024-02-26 05:00:00,279.0,Product_279,3.0,128.61,385.83
1073,Enterprise,53631.0,2024-02-26 05:00:00,388.0,Product_388,4.0,91.43,365.72
1073,Enterprise,53631.0,2024-02-26 05:00:00,519.0,Product_519,3.0,73.29,219.87
1007,Enterprise,53623.0,2024-02-26 03:40:00,,,,,
1301,Enterprise,53621.0,2024-02-26 03:20:00,230.0,Product_230,1.0,248.09,248.09
1284,Enterprise,53618.0,2024-02-26 02:50:00,,,,,
1059,Enterprise,53597.0,2024-02-25 23:20:00,285.0,Product_285,2.0,24.04,48.08
1059,Enterprise,53597.0,2024-02-25 23:20:00,490.0,Product_490,1.0,303.49,303.49
1059,Enterprise,53597.0,2024-02-25 23:20:00,645.0,Product_645,3.0,260.63,781.89
1100,Enterprise,53596.0,2024-02-25 23:10:00,673.0,Product_673,2.0,182.67,365.34
1073,Enterprise,53589.0,2024-02-25 22:00:00,356.0,Product_356,4.0,259.77,1039.08
1719,Enterprise,53586.0,2024-02-25 21:30:00,,,,,
1295,Enterprise,53567.0,2024-02-25 18:20:00,592.0,Product_592,3.0,124.25,372.75
1022,Enterprise,53564.0,2024-02-25 17:50:00,207.0,Product_207,1.0,413.15,413.15
1022,Enterprise,53564.0,2024-02-25 17:50:00,477.0,Product_477,1.0,379.47,379.47
1022,Enterprise,53564.0,2024-02-25 17:50:00,483.0,Product_483,5.0,426.17,2130.85
1425,Enterprise,53548.0,2024-02-25 15:10:00,552.0,Product_552,2.0,134.55,269.1
1202,Enterprise,53536.0,2024-02-25 13:10:00,420.0,Product_420,4.0,220.84,883.36
1202,Enterprise,53536.0,2024-02-25 13:10:00,641.0,Product_641,5.0,189.09,945.45
1477,Enterprise,53522.0,2024-02-25 10:50:00,582.0,Product_582,4.0,259.4,1037.6
1477,Enterprise,53522.0,2024-02-25 10:50:00,585.0,Product_585,2.0,401.1,802.2
1822,Enterprise,53521.0,2024-02-25 10:40:00,276.0,Product_276,3.0,114.89,344.67
1822,Enterprise,53521.0,2024-02-25 10:40:00,390.0,Product_390,3.0,470.59,1411.77
1822,Enterprise,53521.0,2024-02-25 10:40:00,488.0,Product_488,2.0,452.34,904.68
1822,Enterprise,53521.0,2024-02-25 10:40:00,554.0,Product_554,2.0,385.5,771.0
1591,Enterprise,53515.0,2024-02-25 09:40:00,310.0,Product_310,1.0,487.37,487.37
1084,Enterprise,53512.0,2024-02-25 09:10:00,371.0,Product_371,5.0,176.24,881.2
1084,Enterprise,53512.0,2024-02-25 09:10:00,483.0,Product_483,3.0,193.03,579.09
1450,Enterprise,53506.0,2024-02-25 08:10:00,204.0,Product_204,4.0,407.48,1629.92
1033,Enterprise,53497.0,2024-02-25 06:40:00,266.0,Product_266,3.0,46.05,138.15
1033,Enterprise,53497.0,2024-02-25 06:40:00,521.0,Product_521,3.0,375.49,1126.47
1059,Enterprise,53496.0,2024-02-25 06:30:00,332.0,Product_332,2.0,340.84,681.68
1059,Enterprise,53496.0,2024-02-25 06:30:00,404.0,Product_404,3.0,235.94,707.82
1059,Enterprise,53496.0,2024-02-25 06:30:00,525.0,Product_525,5.0,51.25,256.25
1059,Enterprise,53496.0,2024-02-25 06:30:00,544.0,Product_544,1.0,259.74,259.74
1069,Enterprise,53493.0,2024-02-25 06:00:00,579.0,Product_579,3.0,175.15,525.45
1401,Enterprise,53488.0,2024-02-25 05:10:00,634.0,Product_634,5.0,479.77,2398.85
1124,Enterprise,53480.0,2024-02-25 03:50:00,459.0,Product_459,3.0,154.36,463.08
1375,Enterprise,53470.0,2024-02-25 02:10:00,409.0,Product_409,3.0,22.9,68.7
1206,Enterprise,53469.0,2024-02-25 02:00:00,437.0,Product_437,1.0,177.71,177.71
1313,Enterprise,53466.0,2024-02-25 01:30:00,256.0,Product_256,2.0,384.67,769.34
1313,Enterprise,53466.0,2024-02-25 01:30:00,658.0,Product_658,1.0,416.39,416.39
1313,Enterprise,53466.0,2024-02-25 01:30:00,669.0,Product_669,1.0,173.33,173.33
1883,Enterprise,53465.0,2024-02-25 01:20:00,696.0,Product_696,3.0,324.56,973.68
1022,Enterprise,53464.0,2024-02-25 01:10:00,,,,,
1336,Enterprise,53444.0,2024-02-24 21:50:00,,,,,
1889,Enterprise,53438.0,2024-02-24 20:50:00,291.0,Product_291,5.0,274.41,1372.05
1889,Enterprise,53438.0,2024-02-24 20:50:00,440.0,Product_440,1.0,409.58,409.58
1889,Enterprise,53438.0,2024-02-24 20:50:00,487.0,Product_487,4.0,294.83,1179.32
1851,Enterprise,53437.0,2024-02-24 20:40:00,326.0,Product_326,4.0,329.05,1316.2
1851,Enterprise,53437.0,2024-02-24 20:40:00,359.0,Product_359,1.0,156.8,156.8
1851,Enterprise,53437.0,2024-02-24 20:40:00,396.0,Product_396,1.0,466.07,466.07
1900,Enterprise,53434.0,2024-02-24 20:10:00,,,,,
1078,Enterprise,53427.0,2024-02-24 19:00:00,,,,,
1884,Enterprise,53424.0,2024-02-24 18:30:00,,,,,
1043,Enterprise,53423.0,2024-02-24 18:20:00,663.0,Product_663,5.0,274.77,1373.85
1851,Enterprise,53422.0,2024-02-24 18:10:00,,,,,
1100,Enterprise,53416.0,2024-02-24 17:10:00,587.0,Product_587,3.0,455.36,1366.08
1515,Enterprise,53402.0,2024-02-24 14:50:00,509.0,Product_509,4.0,125.83,503.32
1515,Enterprise,53402.0,2024-02-24 14:50:00,540.0,Product_540,2.0,312.88,625.76
1245,Enterprise,53401.0,2024-02-24 14:40:00,232.0,Product_232,3.0,348.21,1044.63
1340,Enterprise,53399.0,2024-02-24 14:20:00,,,,,
1073,Enterprise,53395.0,2024-02-24 13:40:00,,,,,
1477,Enterprise,53394.0,2024-02-24 13:30:00,,,,,
1313,Enterprise,53389.0,2024-02-24 12:40:00,249.0,Product_249,2.0,30.28,60.56
1378,Enterprise,53385.0,2024-02-24 12:00:00,531.0,Product_531,2.0,142.71,285.42
1423,Enterprise,53380.0,2024-02-24 11:10:00,219.0,Product_219,3.0,83.93,251.79
1423,Enterprise,53380.0,2024-02-24 11:10:00,390.0,Product_390,3.0,298.1,894.3
1423,Enterprise,53380.0,2024-02-24 11:10:00,581.0,Product_581,2.0,317.24,634.48
1563,Enterprise,53370.0,2024-02-24 09:30:00,526.0,Product_526,4.0,155.92,623.68
1563,Enterprise,53370.0,2024-02-24 09:30:00,571.0,Product_571,3.0,370.6,1111.8
1191,Enterprise,53368.0,2024-02-24 09:10:00,,,,,
1833,Enterprise,53367.0,2024-02-24 09:00:00,,,,,
1635,Enterprise,53363.0,2024-02-24 08:20:00,300.0,Product_300,5.0,150.89,754.45
1153,Enterprise,53362.0,2024-02-24 08:10:00,557.0,Product_557,4.0,306.89,1227.56
1153,Enterprise,53362.0,2024-02-24 08:10:00,696.0,Product_696,5.0,472.88,2364.4
1651,Enterprise,53352.0,2024-02-24 06:30:00,,,,,
1202,Enterprise,53345.0,2024-02-24 05:20:00,425.0,Product_425,4.0,462.24,1848.96
1202,Enterprise,53345.0,2024-02-24 05:20:00,461.0,Product_461,1.0,84.45,84.45
1022,Enterprise,53337.0,2024-02-24 04:00:00,209.0,Product_209,4.0,200.07,800.28
1022,Enterprise,53337.0,2024-02-24 04:00:00,360.0,Product_360,1.0,223.37,223.37
1022,Enterprise,53337.0,2024-02-24 04:00:00,446.0,Product_446,4.0,115.59,462.36
1022,Enterprise,53337.0,2024-02-24 04:00:00,597.0,Product_597,2.0,483.39,966.78
1206,Enterprise,53326.0,2024-02-24 02:10:00,277.0,Product_277,3.0,56.26,168.78
1206,Enterprise,53326.0,2024-02-24 02:10:00,565.0,Product_565,3.0,266.31,798.93
1206,Enterprise,53326.0,2024-02-24 02:10:00,615.0,Product_615,4.0,331.42,1325.68
1206,Enterprise,53326.0,2024-02-24 02:10:00,677.0,Product_677,2.0,375.89,751.78
1702,Enterprise,53321.0,2024-02-24 01:20:00,245.0,Product_245,5.0,239.37,1196.85
1169,Enterprise,53316.0,2024-02-24 00:30:00,,,,,
1751,Enterprise,53315.0,2024-02-24 00:20:00,322.0,Product_322,4.0,64.3,257.2
1751,Enterprise,53315.0,2024-02-24 00:20:00,684.0,Product_684,5.0,158.22,791.1
1038,Enterprise,53312.0,2024-02-23 23:50:00,344.0,Product_344,1.0,264.8,264.8
1038,Enterprise,53312.0,2024-02-23 23:50:00,600.0,Product_600,2.0,89.3,178.6
1515,Enterprise,53306.0,2024-02-23 22:50:00,309.0,Product_309,4.0,23.42,93.68
1515,Enterprise,53306.0,2024-02-23 22:50:00,596.0,Product_596,4.0,172.9,691.6
1357,Enterprise,53297.0,2024-02-23 21:20:00,,,,,
1471,Enterprise,53279.0,2024-02-23 18:20:00,,,,,
1558,Enterprise,53257.0,2024-02-23 14:40:00,,,,,
1084,Enterprise,53246.0,2024-02-23 12:50:00,340.0,Product_340,1.0,333.87,333.87
1084,Enterprise,53246.0,2024-02-23 12:50:00,394.0,Product_394,2.0,206.63,413.26
1645,Enterprise,53240.0,2024-02-23 11:50:00,460.0,Product_460,4.0,210.49,841.96
1645,Enterprise,53240.0,2024-02-23 11:50:00,567.0,Product_567,2.0,29.0,58.0
1645,Enterprise,53240.0,2024-02-23 11:50:00,599.0,Product_599,4.0,231.27,925.08
1645,Enterprise,53240.0,2024-02-23 11:50:00,664.0,Product_664,5.0,244.76,1223.8
1883,Enterprise,53231.0,2024-02-23 10:20:00,,,,,
1588,Enterprise,53229.0,2024-02-23 10:00:00,283.0,Product_283,1.0,495.08,495.08
1099,Enterprise,53228.0,2024-02-23 09:50:00,297.0,Product_297,3.0,122.84,368.52
1099,Enterprise,53228.0,2024-02-23 09:50:00,297.0,Product_297,5.0,237.09,1185.45
1099,Enterprise,53228.0,2024-02-23 09:50:00,463.0,Product_463,1.0,155.67,155.67
1099,Enterprise,53228.0,2024-02-23 09:50:00,692.0,Product_692,2.0,418.25,836.5
1651,Enterprise,53225.0,2024-02-23 09:20:00,,,,,
1401,Enterprise,53217.0,2024-02-23 08:00:00,261.0,Product_261,2.0,346.85,693.7
1401,Enterprise,53217.0,2024-02-23 08:00:00,458.0,Product_458,1.0,37.72,37.72
1041,Enterprise,53213.0,2024-02-23 07:20:00,319.0,Product_319,5.0,363.09,1815.45
1041,Enterprise,53213.0,2024-02-23 07:20:00,448.0,Product_448,1.0,400.55,400.55
1091,Enterprise,53199.0,2024-02-23 05:00:00,293.0,Product_293,5.0,350.42,1752.1
1091,Enterprise,53199.0,2024-02-23 05:00:00,307.0,Product_307,3.0,178.54,535.62
1091,Enterprise,53199.0,2024-02-23 05:00:00,422.0,Product_422,3.0,373.98,1121.94
1611,Enterprise,53187.0,2024-02-23 03:00:00,479.0,Product_479,2.0,300.7,601.4
1629,Enterprise,53184.0,2024-02-23 02:30:00,211.0,Product_211,5.0,44.25,221.25
1605,Enterprise,53179.0,2024-02-23 01:40:00,292.0,Product_292,4.0,51.64,206.56
1605,Enterprise,53179.0,2024-02-23 01:40:00,376.0,Product_376,5.0,266.33,1331.65
1605,Enterprise,53179.0,2024-02-23 01:40:00,444.0,Product_444,4.0,360.52,1442.08
1605,Enterprise,53179.0,2024-02-23 01:40:00,481.0,Product_481,5.0,273.12,1365.6
1605,Enterprise,53179.0,2024-02-23 01:40:00,620.0,Product_620,2.0,84.56,169.12
1129,Enterprise,53176.0,2024-02-23 01:10:00,,,,,
1889,Enterprise,53161.0,2024-02-22 22:40:00,399.0,Product_399,2.0,401.88,803.76
1600,Enterprise,53135.0,2024-02-22 18:20:00,332.0,Product_332,4.0,277.87,1111.48
1833,Enterprise,53129.0,2024-02-22 17:20:00,542.0,Product_542,2.0,72.57,145.14
1450,Enterprise,53119.0,2024-02-22 15:40:00,580.0,Product_580,2.0,470.52,941.04
1245,Enterprise,53117.0,2024-02-22 15:20:00,281.0,Product_281,5.0,200.39,1001.95
1245,Enterprise,53117.0,2024-02-22 15:20:00,460.0,Product_460,4.0,458.89,1835.56
1883,Enterprise,53109.0,2024-02-22 14:00:00,662.0,Product_662,3.0,55.49,166.47
1260,Enterprise,53107.0,2024-02-22 13:40:00,486.0,Product_486,2.0,180.85,361.7
1357,Enterprise,53098.0,2024-02-22 12:10:00,251.0,Product_251,1.0,96.51,96.51
1357,Enterprise,53098.0,2024-02-22 12:10:00,606.0,Product_606,4.0,335.77,1343.08
1357,Enterprise,53098.0,2024-02-22 12:10:00,665.0,Product_665,5.0,378.69,1893.45
1333,Enterprise,53078.0,2024-02-22 08:50:00,,,,,
1223,Enterprise,53064.0,2024-02-22 06:30:00,217.0,Product_217,3.0,30.9,92.7
1223,Enterprise,53064.0,2024-02-22 06:30:00,268.0,Product_268,2.0,324.79,649.58
1223,Enterprise,53064.0,2024-02-22 06:30:00,490.0,Product_490,3.0,68.9,206.7
1223,Enterprise,53064.0,2024-02-22 06:30:00,657.0,Product_657,3.0,299.35,898.05
1558,Enterprise,53053.0,2024-02-22 04:40:00,327.0,Product_327,3.0,180.25,540.75
1558,Enterprise,53053.0,2024-02-22 04:40:00,367.0,Product_367,2.0,296.6,593.2
1558,Enterprise,53053.0,2024-02-22 04:40:00,391.0,Product_391,5.0,23.96,119.8
1673,Enterprise,53045.0,2024-02-22 03:20:00,276.0,Product_276,4.0,42.08,168.32
1673,Enterprise,53045.0,2024-02-22 03:20:00,503.0,Product_503,4.0,251.39,1005.56
1673,Enterprise,53045.0,2024-02-22 03:20:00,548.0,Product_548,2.0,371.31,742.62
1673,Enterprise,53045.0,2024-02-22 03:20:00,563.0,Product_563,3.0,310.24,930.72
1459,Enterprise,53042.0,2024-02-22 02:50:00,251.0,Product_251,4.0,352.99,1411.96
1459,Enterprise,53042.0,2024-02-22 02:50:00,253.0,Product_253,1.0,196.61,196.61
1459,Enterprise,53042.0,2024-02-22 02:50:00,589.0,Product_589,4.0,73.59,294.36
1459,Enterprise,53042.0,2024-02-22 02:50:00,677.0,Product_677,2.0,497.59,995.18
1564,Enterprise,53024.0,2024-02-21 23:50:00,,,,,
1833,Enterprise,53021.0,2024-02-21 23:20:00,233.0,Product_233,2.0,89.6,179.2
1833,Enterprise,53021.0,2024-02-21 23:20:00,560.0,Product_560,4.0,141.56,566.24
1833,Enterprise,53021.0,2024-02-21 23:20:00,657.0,Product_657,4.0,409.49,1637.96
1461,Enterprise,53013.0,2024-02-21 22:00:00,597.0,Product_597,2.0,206.65,413.3
1301,Enterprise,53010.0,2024-02-21 21:30:00,209.0,Product_209,2.0,121.71,243.42
1441,Enterprise,53005.0,2024-02-21 20:40:00,263.0,Product_263,5.0,184.18,920.9
1529,Enterprise,52999.0,2024-02-21 19:40:00,655.0,Product_655,4.0,229.17,916.68
1540,Enterprise,52996.0,2024-02-21 19:10:00,302.0,Product_302,4.0,337.05,1348.2
1540,Enterprise,52996.0,2024-02-21 19:10:00,504.0,Product_504,2.0,403.81,807.62
1540,Enterprise,52996.0,2024-02-21 19:10:00,662.0,Product_662,5.0,425.75,2128.75
1434,Enterprise,52992.0,2024-02-21 18:30:00,230.0,Product_230,2.0,318.66,637.32
1434,Enterprise,52992.0,2024-02-21 18:30:00,491.0,Product_491,1.0,444.89,444.89
1645,Enterprise,52989.0,2024-02-21 18:00:00,336.0,Product_336,2.0,231.43,462.86
1516,Enterprise,52984.0,2024-02-21 17:10:00,286.0,Product_286,5.0,259.92,1299.6
1471,Enterprise,52982.0,2024-02-21 16:50:00,,,,,
1124,Enterprise,52981.0,2024-02-21 16:40:00,261.0,Product_261,1.0,44.85,44.85
1059,Enterprise,52970.0,2024-02-21 14:50:00,,,,,
1776,Enterprise,52963.0,2024-02-21 13:40:00,408.0,Product_408,1.0,484.24,484.24
1457,Enterprise,52960.0,2024-02-21 13:10:00,312.0,Product_312,2.0,56.81,113.62
1457,Enterprise,52960.0,2024-02-21 13:10:00,591.0,Product_591,4.0,456.73,1826.92
1373,Enterprise,52954.0,2024-02-21 12:10:00,222.0,Product_222,4.0,289.36,1157.44
1373,Enterprise,52954.0,2024-02-21 12:10:00,489.0,Product_489,3.0,479.86,1439.58
1373,Enterprise,52954.0,2024-02-21 12:10:00,613.0,Product_613,5.0,387.23,1936.15
1373,Enterprise,52954.0,2024-02-21 12:10:00,691.0,Product_691,4.0,111.48,445.92
1033,Enterprise,52944.0,2024-02-21 10:30:00,547.0,Product_547,4.0,388.79,1555.16
1033,Enterprise,52944.0,2024-02-21 10:30:00,577.0,Product_577,5.0,220.28,1101.4
1665,Enterprise,52943.0,2024-02-21 10:20:00,697.0,Product_697,2.0,312.98,625.96
1795,Enterprise,52929.0,2024-02-21 08:00:00,446.0,Product_446,3.0,122.15,366.45
1795,Enterprise,52929.0,2024-02-21 08:00:00,607.0,Product_607,5.0,145.0,725.0
1795,Enterprise,52929.0,2024-02-21 08:00:00,651.0,Product_651,5.0,159.72,798.6
1795,Enterprise,52929.0,2024-02-21 08:00:00,658.0,Product_658,3.0,341.81,1025.43
1604,Enterprise,52927.0,2024-02-21 07:40:00,254.0,Product_254,5.0,178.86,894.3
1604,Enterprise,52927.0,2024-02-21 07:40:00,410.0,Product_410,4.0,424.24,1696.96
1833,Enterprise,52919.0,2024-02-21 06:20:00,380.0,Product_380,3.0,110.76,332.28
1833,Enterprise,52919.0,2024-02-21 06:20:00,392.0,Product_392,1.0,247.98,247.98
1833,Enterprise,52919.0,2024-02-21 06:20:00,423.0,Product_423,5.0,185.44,927.2
1833,Enterprise,52919.0,2024-02-21 06:20:00,479.0,Product_479,5.0,81.63,408.15
1378,Enterprise,52915.0,2024-02-21 05:40:00,240.0,Product_240,5.0,48.7,243.5
1378,Enterprise,52915.0,2024-02-21 05:40:00,328.0,Product_328,4.0,342.42,1369.68
1884,Enterprise,52909.0,2024-02-21 04:40:00,458.0,Product_458,2.0,355.58,711.16
1884,Enterprise,52909.0,2024-02-21 04:40:00,539.0,Product_539,5.0,28.99,144.95
1182,Enterprise,52908.0,2024-02-21 04:30:00,,,,,
1614,Enterprise,52905.0,2024-02-21 04:00:00,,,,,
1677,Enterprise,52894.0,2024-02-21 02:10:00,493.0,Product_493,4.0,329.4,1317.6
1558,Enterprise,52892.0,2024-02-21 01:50:00,,,,,
1313,Enterprise,52882.0,2024-02-21 00:10:00,,,,,
1822,Enterprise,52873.0,2024-02-20 22:40:00,299.0,Product_299,1.0,216.72,216.72
1822,Enterprise,52873.0,2024-02-20 22:40:00,526.0,Product_526,4.0,483.48,1933.92
1540,Enterprise,52871.0,2024-02-20 22:20:00,350.0,Product_350,1.0,499.85,499.85
1149,Enterprise,52870.0,2024-02-20 22:10:00,379.0,Product_379,4.0,288.84,1155.36
1149,Enterprise,52870.0,2024-02-20 22:10:00,601.0,Product_601,5.0,63.86,319.3
1263,Enterprise,52864.0,2024-02-20 21:10:00,262.0,Product_262,3.0,101.11,303.33
1776,Enterprise,52863.0,2024-02-20 21:00:00,,,,,
1100,Enterprise,52856.0,2024-02-20 19:50:00,220.0,Product_220,3.0,360.74,1082.22
1100,Enterprise,52856.0,2024-02-20 19:50:00,501.0,Product_501,1.0,66.38,66.38
1822,Enterprise,52855.0,2024-02-20 19:40:00,216.0,Product_216,3.0,243.67,731.01
1459,Enterprise,52854.0,2024-02-20 19:30:00,287.0,Product_287,4.0,270.35,1081.4
1459,Enterprise,52854.0,2024-02-20 19:30:00,346.0,Product_346,4.0,317.18,1268.72
1459,Enterprise,52854.0,2024-02-20 19:30:00,473.0,Product_473,5.0,169.95,849.75
1100,Enterprise,52847.0,2024-02-20 18:20:00,280.0,Product_280,5.0,174.8,874.0
1100,Enterprise,52847.0,2024-02-20 18:20:00,455.0,Product_455,3.0,25.8,77.4
1100,Enterprise,52847.0,2024-02-20 18:20:00,506.0,Product_506,4.0,92.71,370.84
1100,Enterprise,52847.0,2024-02-20 18:20:00,511.0,Product_511,5.0,67.95,339.75
1100,Enterprise,52847.0,2024-02-20 18:20:00,632.0,Product_632,3.0,301.45,904.35
1100,Enterprise,52847.0,2024-02-20 18:20:00,700.0,Product_700,5.0,116.63,583.15
1455,Enterprise,52842.0,2024-02-20 17:30:00,347.0,Product_347,1.0,201.37,201.37
1455,Enterprise,52842.0,2024-02-20 17:30:00,414.0,Product_414,1.0,194.82,194.82
1455,Enterprise,52842.0,2024-02-20 17:30:00,444.0,Product_444,3.0,273.02,819.06
1455,Enterprise,52842.0,2024-02-20 17:30:00,517.0,Product_517,4.0,447.01,1788.04
1455,Enterprise,52842.0,2024-02-20 17:30:00,680.0,Product_680,2.0,299.04,598.08
1355,Enterprise,52833.0,2024-02-20 16:00:00,269.0,Product_269,4.0,402.25,1609.0
