user_id,signup_completed,email_entered,password_created,email_verified,payment_added,first_purchase
USER_002358,1,1,1,1,1,0
USER_002359,1,1,1,1,1,0
USER_002360,1,1,1,1,1,0
USER_002361,1,1,1,1,1,0
USER_002362,1,1,1,1,1,0
USER_002363,1,1,1,1,1,0
USER_002364,1,1,1,1,1,0
USER_002365,1,1,1,1,1,0
USER_002366,1,1,1,1,1,0
USER_002367,1,1,1,1,1,0
USER_002368,1,1,1,1,1,0
USER_002369,1,1,1,1,1,0
USER_002370,1,1,1,1,1,0
USER_002371,1,1,1,1,1,0
USER_002372,1,1,1,1,1,0
USER_002373,1,1,1,1,1,0
USER_002374,1,1,1,1,1,0
USER_002375,1,1,1,1,1,0
USER_002376,1,1,1,1,1,0
USER_002377,1,1,1,1,1,0
USER_002378,1,1,1,1,1,0
USER_002379,1,1,1,1,1,0
USER_002380,1,1,1,1,1,0
USER_002381,1,1,1,1,1,0
USER_002382,1,1,1,1,1,0
USER_002383,1,1,1,1,1,0
USER_002384,1,1,1,1,1,0
USER_002385,1,1,1,1,1,0
USER_002386,1,1,1,1,1,0
USER_002387,1,1,1,1,1,0
USER_002388,1,1,1,1,1,0
USER_002389,1,1,1,1,1,0
USER_002390,1,1,1,1,1,0
USER_002391,1,1,1,1,1,0
USER_002392,1,1,1,1,1,0
USER_002393,1,1,1,1,1,0
USER_002394,1,1,1,1,1,0
USER_002395,1,1,1,1,1,0
USER_002396,1,1,1,1,1,0
USER_002397,1,1,1,1,1,0
USER_002398,1,1,1,1,1,0
USER_002399,1,1,1,1,1,0
USER_002400,1,1,1,1,1,0
USER_002401,1,1,1,1,1,0
USER_002402,1,1,1,1,1,0
USER_002403,1,1,1,1,1,0
USER_002404,1,1,1,1,1,0
USER_002405,1,1,1,1,1,0
USER_002406,1,1,1,1,1,0
USER_002407,1,1,1,1,1,0
USER_002408,1,1,1,1,1,0
USER_002409,1,1,1,1,1,0
USER_002410,1,1,1,1,1,0
USER_002411,1,1,1,1,1,0
USER_002412,1,1,1,1,1,0
USER_002413,1,1,1,1,1,0
USER_002414,1,1,1,1,1,0
USER_002415,1,1,1,1,1,0
USER_002416,1,1,1,1,1,0
USER_002417,1,1,1,1,1,0
USER_002418,1,1,1,1,1,0
USER_002419,1,1,1,1,1,0
USER_002420,1,1,1,1,1,0
USER_002421,1,1,1,1,1,0
USER_002422,1,1,1,1,1,0
USER_002423,1,1,1,1,1,0
USER_002424,1,1,1,1,1,0
USER_002425,1,1,1,1,1,0
USER_002426,1,1,1,1,1,0
USER_002427,1,1,1,1,1,0
USER_002428,1,1,1,1,1,0
USER_002429,1,1,1,1,1,0
USER_002430,1,1,1,1,1,0
USER_002431,1,1,1,1,1,0
USER_002432,1,1,1,1,1,0
USER_002433,1,1,1,1,1,0
USER_002434,1,1,1,1,1,0
USER_002435,1,1,1,1,1,0
USER_002436,1,1,1,1,1,0
USER_002437,1,1,1,1,1,0
USER_002438,1,1,1,1,1,0
USER_002439,1,1,1,1,1,0
USER_002440,1,1,1,1,1,0
USER_002441,1,1,1,1,1,0
USER_002442,1,1,1,1,1,0
USER_002443,1,1,1,1,1,0
USER_002444,1,1,1,1,1,0
USER_002445,1,1,1,1,1,0
USER_002446,1,1,1,1,1,0
USER_002447,1,1,1,1,1,0
USER_002448,1,1,1,1,1,0
USER_002449,1,1,1,1,1,0
USER_002450,1,1,1,1,1,0
USER_002451,1,1,1,1,1,0
USER_002452,1,1,1,1,1,0
USER_002453,1,1,1,1,1,0
USER_002454,1,1,1,1,1,0
USER_002455,1,1,1,1,1,0
USER_002456,1,1,1,1,1,0
USER_002457,1,1,1,1,1,0
USER_002458,1,1,1,1,1,0
USER_002459,1,1,1,1,1,0
USER_002460,1,1,1,1,1,0
USER_002461,1,1,1,1,1,0
USER_002462,1,1,1,1,1,0
USER_002463,1,1,1,1,1,0
USER_002464,1,1,1,1,1,0
USER_002465,1,1,1,1,1,0
USER_002466,1,1,1,1,1,0
USER_002467,1,1,1,1,1,0
USER_002468,1,1,1,1,1,0
USER_002469,1,1,1,1,1,0
USER_002470,1,1,1,1,1,0
USER_002471,1,1,1,1,1,0
USER_002472,1,1,1,1,1,0
USER_002473,1,1,1,1,1,0
USER_002474,1,1,1,1,1,0
USER_002475,1,1,1,1,1,0
USER_002476,1,1,1,1,1,0
USER_002477,1,1,1,1,1,0
USER_002478,1,1,1,1,1,0
USER_002479,1,1,1,1,1,0
USER_002480,1,1,1,1,1,0
USER_002481,1,1,1,1,1,0
USER_002482,1,1,1,1,1,0
USER_002483,1,1,1,1,1,0
USER_002484,1,1,1,1,1,0
USER_002485,1,1,1,1,1,0
USER_002486,1,1,1,1,1,0
USER_002487,1,1,1,1,1,0
USER_002488,1,1,1,1,1,0
USER_002489,1,1,1,1,1,0
USER_002490,1,1,1,1,1,0
USER_002491,1,1,1,1,1,0
USER_002492,1,1,1,1,1,0
USER_002493,1,1,1,1,1,0
USER_002494,1,1,1,1,1,0
USER_002495,1,1,1,1,1,0
USER_002496,1,1,1,1,1,0
USER_002497,1,1,1,1,1,0
USER_002498,1,1,1,1,1,0
USER_002499,1,1,1,1,1,0
USER_002500,1,1,1,1,1,0
USER_002501,1,1,1,1,1,0
USER_002502,1,1,1,1,1,0
USER_002503,1,1,1,1,1,0
USER_002504,1,1,1,1,1,0
USER_002505,1,1,1,1,1,0
USER_002506,1,1,1,1,1,0
USER_002507,1,1,1,1,1,0
USER_002508,1,1,1,1,1,0
USER_002509,1,1,1,1,1,0
USER_002510,1,1,1,1,1,0
USER_002511,1,1,1,1,1,0
USER_002512,1,1,1,1,1,0
USER_002513,1,1,1,1,1,0
USER_002514,1,1,1,1,1,0
USER_002515,1,1,1,1,1,0
USER_002516,1,1,1,1,1,0
USER_002517,1,1,1,1,1,0
USER_002518,1,1,1,1,1,0
USER_002519,1,1,1,1,1,0
USER_002520,1,1,1,1,1,0
USER_002521,1,1,1,1,1,0
USER_002522,1,1,1,1,1,0
USER_002523,1,1,1,1,1,0
USER_002524,1,1,1,1,1,0
USER_002525,1,1,1,1,1,0
USER_002526,1,1,1,1,1,0
USER_002527,1,1,1,1,1,0
USER_002528,1,1,1,1,1,0
USER_002529,1,1,1,1,1,0
USER_002530,1,1,1,1,1,0
USER_002531,1,1,1,1,1,0
USER_002532,1,1,1,1,1,0
USER_002533,1,1,1,1,1,0
USER_002534,1,1,1,1,1,0
USER_002535,1,1,1,1,1,0
USER_002536,1,1,1,1,1,0
USER_002537,1,1,1,1,1,0
USER_002538,1,1,1,1,1,0
USER_002539,1,1,1,1,1,0
USER_002540,1,1,1,1,1,0
USER_002541,1,1,1,1,1,0
USER_002542,1,1,1,1,1,0
USER_002543,1,1,1,1,1,0
USER_002544,1,1,1,1,1,0
USER_002545,1,1,1,1,1,0
USER_002546,1,1,1,1,1,0
USER_002547,1,1,1,1,1,0
USER_002548,1,1,1,1,1,0
USER_002549,1,1,1,1,1,0
USER_002550,1,1,1,1,1,0
USER_002551,1,1,1,1,1,0
USER_002552,1,1,1,1,1,0
USER_002553,1,1,1,1,1,0
USER_002554,1,1,1,1,1,0
USER_002555,1,1,1,1,1,0
USER_002556,1,1,1,1,1,0
USER_002557,1,1,1,1,1,0
USER_002558,1,1,1,1,1,0
USER_002559,1,1,1,1,1,0
USER_002560,1,1,1,1,1,0
USER_002561,1,1,1,1,1,0
USER_002562,1,1,1,1,1,0
USER_002563,1,1,1,1,1,0
USER_002564,1,1,1,1,1,0
USER_002565,1,1,1,1,1,0
USER_002566,1,1,1,1,1,0
USER_002567,1,1,1,1,1,0
USER_002568,1,1,1,1,1,0
USER_002569,1,1,1,1,1,0
USER_002570,1,1,1,1,1,0
USER_002571,1,1,1,1,1,0
USER_002572,1,1,1,1,1,0
USER_002573,1,1,1,1,1,0
USER_002574,1,1,1,1,1,0
USER_002575,1,1,1,1,1,0
USER_002576,1,1,1,1,1,0
USER_002577,1,1,1,1,1,0
USER_002578,1,1,1,1,1,0
USER_002579,1,1,1,1,1,0
USER_002580,1,1,1,1,1,0
USER_002581,1,1,1,1,1,0
USER_002582,1,1,1,1,1,0
USER_002583,1,1,1,1,1,0
USER_002584,1,1,1,1,1,0
USER_002585,1,1,1,1,1,0
USER_002586,1,1,1,1,1,0
USER_002587,1,1,1,1,1,0
USER_002588,1,1,1,1,1,0
USER_002589,1,1,1,1,1,0
USER_002590,1,1,1,1,1,0
USER_002591,1,1,1,1,1,0
USER_002592,1,1,1,1,1,0
USER_002593,1,1,1,1,1,0
USER_002594,1,1,1,1,1,0
USER_002595,1,1,1,1,1,0
USER_002596,1,1,1,1,1,0
USER_002597,1,1,1,1,1,0
USER_002598,1,1,1,1,1,0
USER_002599,1,1,1,1,1,0
USER_002600,1,1,1,1,1,0
USER_002601,1,1,1,1,1,0
USER_002602,1,1,1,1,1,0
USER_002603,1,1,1,1,1,0
USER_002604,1,1,1,1,1,0
USER_002605,1,1,1,1,1,0
USER_002606,1,1,1,1,1,0
USER_002607,1,1,1,1,1,0
USER_002608,1,1,1,1,1,0
USER_002609,1,1,1,1,1,0
USER_002610,1,1,1,1,1,0
USER_002611,1,1,1,1,1,0
USER_002612,1,1,1,1,1,0
USER_002613,1,1,1,1,1,0
USER_002614,1,1,1,1,1,0
USER_002615,1,1,1,1,1,0
USER_002616,1,1,1,1,1,0
USER_002617,1,1,1,1,1,0
USER_002618,1,1,1,1,1,0
USER_002619,1,1,1,1,1,0
USER_002620,1,1,1,1,1,0
USER_002621,1,1,1,1,1,0
USER_002622,1,1,1,1,1,0
USER_002623,1,1,1,1,1,0
USER_002624,1,1,1,1,1,0
USER_002625,1,1,1,1,1,0
USER_002626,1,1,1,1,1,0
USER_002627,1,1,1,1,1,0
USER_002628,1,1,1,1,1,0
USER_002629,1,1,1,1,1,0
USER_002630,1,1,1,1,1,0
USER_002631,1,1,1,1,1,0
USER_002632,1,1,1,1,1,0
USER_002633,1,1,1,1,1,0
USER_002634,1,1,1,1,1,0
USER_002635,1,1,1,1,1,0
USER_002636,1,1,1,1,1,0
USER_002637,1,1,1,1,1,0
USER_002638,1,1,1,1,1,0
USER_002639,1,1,1,1,1,0
USER_002640,1,1,1,1,1,0
USER_002641,1,1,1,1,1,0
USER_002642,1,1,1,1,1,0
USER_002643,1,1,1,1,1,0
USER_002644,1,1,1,1,1,0
USER_002645,1,1,1,1,1,0
USER_002646,1,1,1,1,1,0
USER_002647,1,1,1,1,1,0
USER_002648,1,1,1,1,1,0
USER_002649,1,1,1,1,1,0
USER_002650,1,1,1,1,1,0
USER_002651,1,1,1,1,1,0
USER_002652,1,1,1,1,1,0
USER_002653,1,1,1,1,1,0
USER_002654,1,1,1,1,1,0
USER_002655,1,1,1,1,1,0
USER_002656,1,1,1,1,1,0
USER_002657,1,1,1,1,1,0
USER_002658,1,1,1,1,1,0
USER_002659,1,1,1,1,1,0
USER_002660,1,1,1,1,1,0
USER_002661,1,1,1,1,1,0
USER_002662,1,1,1,1,1,0
USER_002663,1,1,1,1,1,0
USER_002664,1,1,1,1,1,0
USER_002665,1,1,1,1,1,0
USER_002666,1,1,1,1,1,0
USER_002667,1,1,1,1,1,0
USER_002668,1,1,1,1,1,0
USER_002669,1,1,1,1,1,0
USER_002670,1,1,1,1,1,0
USER_002671,1,1,1,1,1,0
USER_002672,1,1,1,1,1,0
USER_002673,1,1,1,1,1,0
USER_002674,1,1,1,1,1,0
USER_002675,1,1,1,1,1,0
USER_002676,1,1,1,1,1,0
USER_002677,1,1,1,1,1,0
USER_002678,1,1,1,1,1,0
USER_002679,1,1,1,1,1,0
USER_002680,1,1,1,1,1,0
USER_002681,1,1,1,1,1,0
USER_002682,1,1,1,1,1,0
USER_002683,1,1,1,1,1,0
USER_002684,1,1,1,1,1,0
USER_002685,1,1,1,1,1,0
USER_002686,1,1,1,1,1,0
USER_002687,1,1,1,1,1,0
USER_002688,1,1,1,1,1,0
USER_002689,1,1,1,1,1,0
USER_002690,1,1,1,1,1,0
USER_002691,1,1,1,1,1,0
USER_002692,1,1,1,1,1,0
USER_002693,1,1,1,1,1,0
USER_002694,1,1,1,1,1,0
USER_002695,1,1,1,1,1,0
USER_002696,1,1,1,1,1,0
USER_002697,1,1,1,1,1,0
USER_002698,1,1,1,1,1,0
USER_002699,1,1,1,1,1,0
USER_002700,1,1,1,1,1,0
USER_002701,1,1,1,1,1,0
USER_002702,1,1,1,1,1,0
USER_002703,1,1,1,1,1,0
USER_002704,1,1,1,1,1,0
USER_002705,1,1,1,1,1,0
USER_002706,1,1,1,1,1,0
USER_002707,1,1,1,1,1,0
USER_002708,1,1,1,1,1,0
USER_002709,1,1,1,1,1,0
USER_002710,1,1,1,1,1,0
USER_002711,1,1,1,1,1,0
USER_002712,1,1,1,1,1,0
USER_002713,1,1,1,1,1,0
USER_002714,1,1,1,1,1,0
USER_002715,1,1,1,1,1,0
USER_002716,1,1,1,1,1,0
USER_002717,1,1,1,1,1,0
USER_002718,1,1,1,1,1,0
USER_002719,1,1,1,1,1,0
USER_002720,1,1,1,1,1,0
USER_002721,1,1,1,1,1,0
USER_002722,1,1,1,1,1,0
USER_002723,1,1,1,1,1,0
USER_002724,1,1,1,1,1,0
USER_002725,1,1,1,1,1,0
USER_002726,1,1,1,1,1,0
USER_002727,1,1,1,1,1,0
USER_002728,1,1,1,1,1,0
USER_002729,1,1,1,1,1,0
USER_002730,1,1,1,1,1,0
USER_002731,1,1,1,1,1,0
USER_002732,1,1,1,1,1,0
USER_002733,1,1,1,1,1,0
USER_002734,1,1,1,1,1,0
USER_002735,1,1,1,1,1,0
USER_002736,1,1,1,1,1,0
USER_002737,1,1,1,1,1,0
USER_002738,1,1,1,1,1,0
USER_002739,1,1,1,1,1,0
USER_002740,1,1,1,1,1,0
USER_002741,1,1,1,1,1,0
USER_002742,1,1,1,1,1,0
USER_002743,1,1,1,1,1,0
USER_002744,1,1,1,1,1,0
USER_002745,1,1,1,1,1,0
USER_002746,1,1,1,1,1,0
USER_002747,1,1,1,1,1,0
USER_002748,1,1,1,1,1,0
USER_002749,1,1,1,1,1,0
USER_002750,1,1,1,1,1,0
USER_002751,1,1,1,1,1,0
USER_002752,1,1,1,1,1,0
USER_002753,1,1,1,1,1,0
USER_002754,1,1,1,1,1,0
USER_002755,1,1,1,1,1,0
USER_002756,1,1,1,1,1,0
USER_002757,1,1,1,1,1,0
USER_002758,1,1,1,1,1,0
USER_002759,1,1,1,1,1,0
USER_002760,1,1,1,1,1,0
USER_002761,1,1,1,1,1,0
USER_002762,1,1,1,1,1,0
USER_002763,1,1,1,1,1,0
USER_002764,1,1,1,1,1,0
USER_002765,1,1,1,1,1,0
USER_002766,1,1,1,1,1,0
USER_002767,1,1,1,1,1,0
USER_002768,1,1,1,1,1,0
USER_002769,1,1,1,1,1,0
USER_002770,1,1,1,1,1,0
USER_002771,1,1,1,1,1,0
USER_002772,1,1,1,1,1,0
USER_002773,1,1,1,1,1,0
USER_002774,1,1,1,1,1,0
USER_002775,1,1,1,1,1,0
USER_002776,1,1,1,1,1,0
USER_002777,1,1,1,1,1,0
USER_002778,1,1,1,1,1,0
USER_002779,1,1,1,1,1,0
USER_002780,1,1,1,1,1,0
USER_002781,1,1,1,1,1,0
USER_002782,1,1,1,1,1,0
USER_002783,1,1,1,1,1,0
USER_002784,1,1,1,1,1,0
USER_002785,1,1,1,1,1,0
USER_002786,1,1,1,1,1,0
USER_002787,1,1,1,1,1,0
USER_002788,1,1,1,1,1,0
USER_002789,1,1,1,1,1,0
USER_002790,1,1,1,1,1,0
USER_002791,1,1,1,1,1,0
USER_002792,1,1,1,1,1,0
USER_002793,1,1,1,1,1,0
USER_002794,1,1,1,1,1,0
USER_002795,1,1,1,1,1,0
USER_002796,1,1,1,1,1,0
USER_002797,1,1,1,1,1,0
USER_002798,1,1,1,1,1,0
USER_002799,1,1,1,1,1,0
USER_002800,1,1,1,1,1,0
USER_002801,1,1,1,1,1,0
USER_002802,1,1,1,1,1,0
USER_002803,1,1,1,1,1,0
USER_002804,1,1,1,1,1,0
USER_002805,1,1,1,1,1,0
USER_002806,1,1,1,1,1,0
USER_002807,1,1,1,1,1,0
USER_002808,1,1,1,1,1,0
USER_002809,1,1,1,1,1,0
USER_002810,1,1,1,1,1,0
USER_002811,1,1,1,1,1,0
USER_002812,1,1,1,1,1,0
USER_002813,1,1,1,1,1,0
USER_002814,1,1,1,1,1,0
USER_002815,1,1,1,1,1,0
USER_002816,1,1,1,1,1,0
USER_002817,1,1,1,1,1,0
USER_002818,1,1,1,1,1,0
USER_002819,1,1,1,1,1,0
USER_002820,1,1,1,1,1,0
USER_002821,1,1,1,1,1,0
USER_002822,1,1,1,1,1,0
USER_002823,1,1,1,1,1,0
USER_002824,1,1,1,1,1,0
USER_002825,1,1,1,1,1,0
USER_002826,1,1,1,1,1,0
USER_002827,1,1,1,1,1,0
USER_002828,1,1,1,1,1,0
USER_002829,1,1,1,1,1,0
USER_002830,1,1,1,1,1,0
USER_002831,1,1,1,1,1,0
USER_002832,1,1,1,1,1,0
USER_002833,1,1,1,1,1,0
USER_002834,1,1,1,1,1,0
USER_002835,1,1,1,1,1,0
USER_002836,1,1,1,1,1,0
USER_002837,1,1,1,1,1,0
USER_002838,1,1,1,1,1,0
USER_002839,1,1,1,1,1,0
USER_002840,1,1,1,1,1,0
USER_002841,1,1,1,1,1,0
USER_002842,1,1,1,1,1,0
USER_002843,1,1,1,1,1,0
USER_002844,1,1,1,1,1,0
USER_002845,1,1,1,1,1,0
USER_002846,1,1,1,1,1,0
USER_002847,1,1,1,1,1,0
USER_002848,1,1,1,1,1,0
USER_002849,1,1,1,1,1,0
USER_002850,1,1,1,1,1,0
USER_002851,1,1,1,1,1,0
USER_002852,1,1,1,1,1,0
USER_002853,1,1,1,1,1,0
USER_002854,1,1,1,1,1,0
USER_002855,1,1,1,1,1,0
USER_002856,1,1,1,1,1,0
USER_002857,1,1,1,1,1,0
USER_002858,1,1,1,1,1,0
USER_002859,1,1,1,1,1,0
USER_002860,1,1,1,1,1,0
USER_002861,1,1,1,1,1,0
USER_002862,1,1,1,1,1,0
USER_002863,1,1,1,1,1,0
USER_002864,1,1,1,1,1,0
USER_002865,1,1,1,1,1,0
USER_002866,1,1,1,1,1,0
USER_002867,1,1,1,1,1,0
USER_002868,1,1,1,1,1,0
USER_002869,1,1,1,1,1,0
USER_002870,1,1,1,1,1,0
USER_002871,1,1,1,1,1,0
USER_002872,1,1,1,1,1,0
USER_002873,1,1,1,1,1,0
USER_002874,1,1,1,1,1,0
USER_002875,1,1,1,1,1,0
USER_002876,1,1,1,1,1,0
USER_002877,1,1,1,1,1,0
USER_002878,1,1,1,1,1,0
USER_002879,1,1,1,1,1,0
USER_002880,1,1,1,1,1,0
USER_002881,1,1,1,1,1,0
USER_002882,1,1,1,1,1,0
USER_002883,1,1,1,1,1,0
USER_002884,1,1,1,1,1,0
USER_002885,1,1,1,1,1,0
USER_002886,1,1,1,1,1,0
USER_002887,1,1,1,1,1,0
USER_002888,1,1,1,1,1,0
USER_002889,1,1,1,1,1,0
USER_002890,1,1,1,1,1,0
USER_002891,1,1,1,1,1,0
USER_002892,1,1,1,1,1,0
USER_002893,1,1,1,1,1,0
USER_002894,1,1,1,1,1,0
USER_002895,1,1,1,1,1,0
USER_002896,1,1,1,1,1,0
USER_002897,1,1,1,1,1,0
USER_002898,1,1,1,1,1,0
USER_002899,1,1,1,1,1,0
USER_002900,1,1,1,1,1,0
USER_002901,1,1,1,1,1,0
USER_002902,1,1,1,1,1,0
USER_002903,1,1,1,1,1,0
USER_002904,1,1,1,1,1,0
USER_002905,1,1,1,1,1,0
USER_002906,1,1,1,1,1,0
USER_002907,1,1,1,1,1,0
USER_002908,1,1,1,1,1,0
USER_002909,1,1,1,1,1,0
USER_002910,1,1,1,1,1,0
USER_002911,1,1,1,1,1,0
USER_002912,1,1,1,1,1,0
USER_002913,1,1,1,1,1,0
USER_002914,1,1,1,1,1,0
USER_002915,1,1,1,1,1,0
USER_002916,1,1,1,1,1,0
USER_002917,1,1,1,1,1,0
USER_002918,1,1,1,1,1,0
USER_002919,1,1,1,1,1,0
USER_002920,1,1,1,1,1,0
USER_002921,1,1,1,1,1,0
USER_002922,1,1,1,1,1,0
USER_002923,1,1,1,1,1,0
USER_002924,1,1,1,1,1,0
USER_002925,1,1,1,1,1,0
USER_002926,1,1,1,1,1,0
USER_002927,1,1,1,1,1,0
USER_002928,1,1,1,1,1,0
USER_002929,1,1,1,1,1,0
USER_002930,1,1,1,1,1,0
USER_002931,1,1,1,1,1,0
USER_002932,1,1,1,1,1,0
USER_002933,1,1,1,1,1,0
USER_002934,1,1,1,1,1,0
USER_002935,1,1,1,1,1,0
USER_002936,1,1,1,1,1,0
USER_002937,1,1,1,1,1,0
USER_002938,1,1,1,1,1,0
USER_002939,1,1,1,1,1,0
USER_002940,1,1,1,1,1,0
USER_002941,1,1,1,1,1,0
USER_002942,1,1,1,1,1,0
USER_002943,1,1,1,1,1,0
USER_002944,1,1,1,1,1,0
USER_002945,1,1,1,1,1,0
USER_002946,1,1,1,1,1,0
USER_002947,1,1,1,1,1,0
USER_002948,1,1,1,1,1,0
USER_002949,1,1,1,1,1,0
USER_002950,1,1,1,1,1,0
USER_002951,1,1,1,1,1,0
USER_002952,1,1,1,1,1,0
USER_002953,1,1,1,1,1,0
USER_002954,1,1,1,1,1,0
USER_002955,1,1,1,1,1,0
USER_002956,1,1,1,1,1,0
USER_002957,1,1,1,1,1,0
USER_002958,1,1,1,1,1,0
USER_002959,1,1,1,1,1,0
USER_002960,1,1,1,1,1,0
USER_002961,1,1,1,1,1,0
USER_002962,1,1,1,1,1,0
USER_002963,1,1,1,1,1,0
USER_002964,1,1,1,1,1,0
USER_002965,1,1,1,1,1,0
USER_002966,1,1,1,1,1,0
USER_002967,1,1,1,1,1,0
USER_002968,1,1,1,1,1,0
USER_002969,1,1,1,1,1,0
USER_002970,1,1,1,1,1,0
USER_002971,1,1,1,1,1,0
USER_002972,1,1,1,1,1,0
USER_002973,1,1,1,1,1,0
USER_002974,1,1,1,1,1,0
USER_002975,1,1,1,1,1,0
USER_002976,1,1,1,1,1,0
USER_002977,1,1,1,1,1,0
USER_002978,1,1,1,1,1,0
USER_002979,1,1,1,1,1,0
USER_002980,1,1,1,1,1,0
USER_002981,1,1,1,1,1,0
USER_002982,1,1,1,1,1,0
USER_002983,1,1,1,1,1,0
USER_002984,1,1,1,1,1,0
USER_002985,1,1,1,1,1,0
USER_002986,1,1,1,1,1,0
USER_002987,1,1,1,1,1,0
USER_002988,1,1,1,1,1,0
USER_002989,1,1,1,1,1,0
USER_002990,1,1,1,1,1,0
USER_002991,1,1,1,1,1,0
USER_002992,1,1,1,1,1,0
USER_002993,1,1,1,1,1,0
USER_002994,1,1,1,1,1,0
USER_002995,1,1,1,1,1,0
USER_002996,1,1,1,1,1,0
USER_002997,1,1,1,1,1,0
USER_002998,1,1,1,1,1,0
USER_002999,1,1,1,1,1,0
USER_003000,1,1,1,1,1,0
USER_003001,1,1,1,1,1,0
USER_003002,1,1,1,1,1,0
USER_003003,1,1,1,1,1,0
USER_003004,1,1,1,1,1,0
USER_003005,1,1,1,1,1,0
USER_003006,1,1,1,1,1,0
USER_003007,1,1,1,1,1,0
USER_003008,1,1,1,1,1,0
USER_003009,1,1,1,1,1,0
USER_003010,1,1,1,1,1,0
USER_003011,1,1,1,1,1,0
USER_003012,1,1,1,1,1,0
USER_003013,1,1,1,1,1,0
USER_003014,1,1,1,1,1,0
USER_003015,1,1,1,1,1,0
USER_003016,1,1,1,1,1,0
USER_003017,1,1,1,1,1,0
USER_003018,1,1,1,1,1,0
USER_003019,1,1,1,1,1,0
USER_003020,1,1,1,1,1,0
USER_003021,1,1,1,1,1,0
USER_003022,1,1,1,1,1,0
USER_003023,1,1,1,1,1,0
USER_003024,1,1,1,1,1,0
USER_003025,1,1,1,1,1,0
USER_003026,1,1,1,1,1,0
USER_003027,1,1,1,1,1,0
USER_003028,1,1,1,1,1,0
USER_003029,1,1,1,1,1,0
USER_003030,1,1,1,1,1,0
USER_003031,1,1,1,1,1,0
USER_003032,1,1,1,1,1,0
USER_003033,1,1,1,1,1,0
USER_003034,1,1,1,1,1,0
USER_003035,1,1,1,1,1,0
USER_003036,1,1,1,1,1,0
USER_003037,1,1,1,1,1,0
USER_003038,1,1,1,1,1,0
USER_003039,1,1,1,1,1,0
USER_003040,1,1,1,1,1,0
USER_003041,1,1,1,1,1,0
USER_003042,1,1,1,1,1,0
USER_003043,1,1,1,1,1,0
USER_003044,1,1,1,1,1,0
USER_003045,1,1,1,1,1,0
USER_003046,1,1,1,1,1,0
USER_003047,1,1,1,1,1,0
USER_003048,1,1,1,1,1,0
USER_003049,1,1,1,1,1,0
USER_003050,1,1,1,1,1,0
USER_003051,1,1,1,1,1,0
USER_003052,1,1,1,1,1,0
USER_003053,1,1,1,1,1,0
USER_003054,1,1,1,1,1,0
USER_003055,1,1,1,1,1,0
USER_003056,1,1,1,1,1,0
USER_003057,1,1,1,1,1,0
USER_003058,1,1,1,1,1,0
USER_003059,1,1,1,1,1,0
USER_003060,1,1,1,1,1,0
USER_003061,1,1,1,1,1,0
USER_003062,1,1,1,1,1,0
USER_003063,1,1,1,1,1,0
USER_003064,1,1,1,1,1,0
USER_003065,1,1,1,1,1,0
USER_003066,1,1,1,1,1,0
USER_003067,1,1,1,1,1,0
USER_003068,1,1,1,1,1,0
USER_003069,1,1,1,1,1,0
USER_003070,1,1,1,1,1,0
USER_003071,1,1,1,1,1,0
USER_003072,1,1,1,1,1,0
USER_003073,1,1,1,1,1,0
USER_003074,1,1,1,1,1,0
USER_003075,1,1,1,1,1,0
USER_003076,1,1,1,1,1,0
USER_003077,1,1,1,1,1,0
USER_003078,1,1,1,1,1,0
USER_003079,1,1,1,1,1,0
USER_003080,1,1,1,1,1,0
USER_003081,1,1,1,1,1,0
USER_003082,1,1,1,1,1,0
USER_003083,1,1,1,1,1,0
USER_003084,1,1,1,1,1,0
USER_003085,1,1,1,1,1,0
USER_003086,1,1,1,1,1,0
USER_003087,1,1,1,1,1,0
USER_003088,1,1,1,1,1,0
USER_003089,1,1,1,1,1,0
USER_003090,1,1,1,1,1,0
USER_003091,1,1,1,1,1,0
USER_003092,1,1,1,1,1,0
USER_003093,1,1,1,1,1,0
USER_003094,1,1,1,1,1,0
USER_003095,1,1,1,1,1,0
USER_003096,1,1,1,1,1,0
USER_003097,1,1,1,1,1,0
USER_003098,1,1,1,1,1,0
USER_003099,1,1,1,1,1,0
USER_003100,1,1,1,1,1,0
USER_003101,1,1,1,1,1,0
USER_003102,1,1,1,1,1,0
USER_003103,1,1,1,1,1,0
USER_003104,1,1,1,1,1,0
USER_003105,1,1,1,1,1,0
USER_003106,1,1,1,1,1,0
USER_003107,1,1,1,1,1,0
USER_003108,1,1,1,1,1,0
USER_003109,1,1,1,1,1,0
USER_003110,1,1,1,1,1,0
USER_003111,1,1,1,1,1,0
USER_003112,1,1,1,1,1,0
USER_003113,1,1,1,1,1,0
USER_003114,1,1,1,1,1,0
USER_003115,1,1,1,1,1,0
USER_003116,1,1,1,1,1,0
USER_003117,1,1,1,1,1,0
USER_003118,1,1,1,1,1,0
USER_003119,1,1,1,1,1,0
USER_003120,1,1,1,1,1,0
USER_003121,1,1,1,1,1,0
USER_003122,1,1,1,1,1,0
USER_003123,1,1,1,1,1,0
USER_003124,1,1,1,1,1,0
USER_003125,1,1,1,1,1,0
USER_003126,1,1,1,1,1,0
USER_003127,1,1,1,1,1,0
USER_003128,1,1,1,1,1,0
USER_003129,1,1,1,1,1,0
USER_003130,1,1,1,1,1,0
USER_003131,1,1,1,1,1,0
USER_003132,1,1,1,1,1,0
