customer_id,revenue
201928,166.04
201929,289.46
201930,290.48
201931,23847.84
201932,369.53
201933,25572.2
201934,184.63
201935,346.92
201936,300.87
201937,273.72
201938,293.5
201939,552.28
201940,727.54
201941,305.67
201942,215.59
201943,79.7
201944,94.15
201945,28960.66
201946,18536.45
201947,28915.56
201948,424.46
201949,546.93
201950,87.58
201951,131.42
201952,68.08
201953,813.79
201954,161.11
201955,28826.81
201956,698.76
201957,1172.92
201958,24337.47
201959,215.0
201960,247.5
201961,394.12
201962,173.48
201963,300.63
201964,474.28
201965,24632.62
201966,540.79
201967,22052.92
201968,29037.89
201969,922.44
201970,55.43
201971,20086.22
201972,252.44
201973,103.59
201974,185.38
201975,28831.17
201976,176.48
201977,28172.7
201978,258.26
201979,18243.27
201980,24586.28
201981,1087.84
201982,763.8
201983,99.0
201984,601.5
201985,21880.59
201986,159.79
201987,662.18
201988,549.82
201989,24691.12
201990,22677.41
201991,645.99
201992,53.81
201993,25344.44
201994,462.26
201995,385.58
201996,493.61
201997,55.98
201998,373.8
201999,20610.53
202000,436.14
202001,68.79
202002,186.88
202003,174.74
202004,233.58
202005,21750.39
202006,60.36
202007,133.14
202008,265.1
202009,225.58
202010,198.27
202011,1276.25
202012,29279.09
202013,87.43
202014,765.5
202015,270.5
202016,251.48
202017,642.17
202018,574.57
202019,700.65
202020,738.45
202021,468.06
202022,388.28
202023,830.78
202024,24153.33
202025,555.93
202026,24362.55
202027,293.04
202028,87.85
202029,267.94
202030,63.92
202031,262.29
202032,561.77
202033,705.81
202034,109.89
202035,27088.57
202036,315.84
202037,95.94
202038,171.27
202039,26147.82
202040,24110.1
202041,431.23
202042,618.6
202043,154.39
202044,137.91
202045,673.7
202046,412.31
202047,287.48
202048,817.5
202049,427.08
202050,716.82
202051,608.6
202052,685.69
202053,25972.02
202054,1206.0
202055,24393.14
202056,75.18
202057,74.46
202058,131.21
202059,20585.32
202060,23643.51
202061,167.76
202062,55.13
202063,129.19
202064,28438.34
202065,203.16
202066,25689.02
202067,58.37
202068,1275.88
202069,714.8
202070,160.67
202071,20936.48
202072,93.1
202073,210.35
202074,632.88
202075,342.64
202076,129.62
202077,24870.88
202078,368.87
202079,74.92
202080,275.92
202081,107.54
202082,175.28
202083,529.28
202084,20386.67
202085,642.39
202086,22543.51
202087,33679.75
202088,25925.78
202089,1370.4
202090,788.12
202091,522.69
202092,16291.74
202093,26278.1
202094,336.08
202095,132.46
202096,373.73
202097,246.72
202098,426.27
202099,18817.08
202100,571.54
202101,25637.85
202102,364.77
202103,23046.9
202104,314.0
202105,630.37
202106,181.57
202107,21574.01
202108,994.66
202109,501.0
202110,1269.25
202111,469.25
202112,102.46
202113,190.99
202114,61.54
202115,399.33
202116,102.31
202117,457.71
202118,680.52
202119,63.92
202120,246.73
202121,765.64
202122,488.52
202123,938.38
202124,29363.45
202125,498.37
202126,27128.02
202127,257.37
202128,66.39
202129,132.8
202130,572.29
202131,380.44
202132,202.37
202133,151.11
202134,290.13
202135,319.49
202136,265.4
202137,657.16
202138,29916.86
202139,784.79
202140,74.59
202141,105.76
202142,25504.71
202143,25903.05
202144,361.99
202145,171.05
202146,173.11
202147,910.93
202148,54.61
202149,307.59
202150,382.81
202151,105.42
202152,80.05
202153,161.62
202154,180.74
202155,756.87
202156,31112.13
202157,784.8
202158,345.3
202159,150.23
202160,264.33
202161,435.44
202162,24208.25
202163,692.94
202164,27046.0
202165,153.75
202166,689.96
202167,70.94
202168,23554.76
202169,32561.76
202170,1588.45
202171,1394.31
202172,24749.44
202173,775.22
202174,290.63
202175,427.08
202176,247.0
202177,159.22
202178,200.14
202179,113.89
202180,70.28
202181,25757.92
202182,122.07
202183,22123.56
202184,541.23
202185,243.99
202186,759.11
202187,130.05
202188,26188.98
202189,194.03
202190,745.99
202191,842.48
202192,230.47
202193,64.55
202194,25524.26
202195,188.86
202196,21024.55
202197,517.29
202198,392.98
202199,202.06
202200,137.85
202201,673.02
202202,619.79
202203,556.69
202204,384.98
202205,28448.89
202206,176.96
202207,248.19
202208,82.1
202209,146.37
202210,111.53
202211,65.44
202212,365.14
202213,1000.01
202214,94.82
202215,284.74
202216,22902.21
202217,121.66
202218,991.03
202219,30325.36
202220,179.77
202221,299.57
202222,413.91
202223,163.47
202224,21671.75
202225,675.09
202226,746.57
202227,26866.18
202228,22886.81
202229,23509.3
202230,162.18
202231,28293.12
202232,149.55
202233,22797.79
202234,179.55
202235,23382.41
202236,30101.56
202237,358.86
202238,16697.65
202239,245.63
202240,767.34
202241,24574.65
202242,25730.0
202243,389.5
202244,430.19
202245,397.82
202246,222.6
202247,215.8
202248,376.96
202249,499.87
202250,22059.2
202251,312.53
202252,1591.8
202253,1599.05
202254,538.54
202255,261.66
202256,354.21
202257,1038.68
202258,456.08
202259,195.65
202260,466.72
202261,408.52
202262,24269.72
202263,823.39
202264,844.76
202265,709.61
202266,117.46
202267,59.41
202268,328.59
202269,134.82
202270,19919.76
202271,87.41
202272,23163.64
202273,143.12
202274,890.67
202275,30573.82
202276,396.99
202277,1276.27
202278,17639.69
202279,83.5
202280,32318.48
202281,330.38
202282,105.68
202283,247.07
202284,211.19
202285,78.32
202286,235.77
202287,281.63
202288,1061.66
202289,113.97
202290,28339.01
202291,25289.12
202292,447.17
202293,74.06
202294,60.8
202295,28398.45
202296,90.5
202297,476.74
202298,440.05
202299,107.72
202300,254.53
202301,94.82
202302,247.35
202303,19305.27
202304,174.81
202305,307.94
202306,68.04
202307,163.93
202308,1566.95
202309,25582.08
202310,1198.7
202311,1643.11
202312,29767.6
202313,1708.79
202314,78.96
202315,644.82
202316,121.44
202317,963.49
202318,548.61
202319,227.55
202320,301.26
202321,1203.82
202322,59.35
202323,782.46
202324,780.29
202325,87.45
202326,503.98
202327,94.58
202328,16970.17
202329,117.26
202330,27330.29
202331,493.46
202332,487.15
202333,26249.51
202334,23425.88
202335,248.95
202336,760.39
202337,597.08
202338,488.64
202339,294.4
202340,24743.26
202341,90.81
202342,111.05
202343,369.15
202344,346.84
202345,905.62
202346,113.23
202347,456.56
202348,268.93
202349,232.96
202350,125.76
202351,383.14
202352,26717.36
202353,27842.2
202354,107.57
202355,458.11
202356,332.88
202357,138.9
202358,23351.12
202359,110.81
202360,288.3
202361,229.66
202362,155.17
202363,1069.62
202364,308.53
202365,1025.95
202366,26519.07
202367,28131.49
202368,233.34
202369,839.22
202370,1895.18
202371,269.31
202372,23791.28
202373,341.97
202374,90.68
202375,35046.23
202376,188.32
202377,651.54
202378,391.4
202379,581.16
202380,63.9
202381,107.88
202382,623.83
202383,683.01
202384,111.72
202385,289.22
202386,567.93
202387,1149.67
202388,27781.61
202389,17673.27
202390,862.76
202391,27824.32
202392,112.54
202393,53.18
202394,27133.44
202395,195.42
202396,380.87
202397,17441.4
202398,21208.43
202399,34231.67
202400,22292.02
202401,594.54
202402,343.54
202403,23345.54
202404,396.5
202405,26779.1
202406,114.16
202407,243.81
202408,230.9
202409,250.83
202410,388.78
202411,19513.03
202412,169.47
202413,322.77
202414,183.07
202415,1353.56
202416,50.7
202417,356.46
202418,27344.66
202419,326.71
202420,447.35
202421,479.63
202422,147.0
202423,341.36
202424,73.79
202425,26010.28
202426,244.34
202427,585.94
202428,187.72
202429,27884.54
202430,24971.82
202431,499.87
202432,1252.11
202433,489.47
202434,337.06
202435,760.33
202436,211.8
202437,191.31
202438,21060.03
202439,234.9
202440,27885.92
202441,466.47
202442,23863.38
202443,205.56
202444,1098.94
202445,937.73
202446,226.6
202447,426.24
202448,83.54
202449,380.88
202450,227.21
202451,26405.92
202452,373.9
202453,75.79
202454,101.78
202455,24505.08
202456,151.74
202457,19829.5
202458,354.66
202459,23352.71
202460,118.36
202461,20282.52
202462,1147.26
202463,31553.44
202464,54.12
202465,286.77
202466,19731.47
202467,329.99
202468,208.72
202469,66.65
202470,24955.63
202471,26849.93
202472,26352.09
202473,870.77
202474,417.4
202475,372.11
202476,394.43
202477,104.01
202478,1560.41
202479,135.03
202480,480.47
202481,423.98
202482,234.05
202483,140.93
202484,621.26
202485,28571.82
202486,585.07
202487,877.89
202488,625.9
202489,591.1
202490,33736.39
202491,1076.51
202492,382.21
202493,549.91
202494,480.13
202495,797.06
202496,18447.88
202497,230.67
202498,24214.88
202499,923.17
202500,168.71
202501,30450.25
202502,26386.84
202503,243.59
202504,25312.57
202505,264.65
202506,134.7
202507,555.9
202508,36258.62
202509,457.81
202510,434.7
202511,26890.52
202512,341.41
202513,386.68
202514,149.4
202515,331.55
202516,379.29
202517,188.47
202518,848.85
202519,435.71
202520,57.28
202521,274.81
202522,160.83
202523,51.73
202524,516.67
202525,62.09
202526,464.4
202527,96.45
202528,249.11
202529,82.39
202530,137.31
202531,103.85
202532,784.02
202533,26794.54
202534,21836.4
202535,160.93
202536,400.56
202537,648.36
202538,21738.5
202539,18849.66
202540,217.14
202541,23400.4
202542,356.69
202543,318.23
202544,234.45
202545,296.27
202546,28751.66
202547,127.54
202548,452.43
202549,21652.32
202550,25974.12
202551,356.44
202552,768.24
202553,273.58
202554,835.84
202555,106.2
202556,53.51
202557,1012.95
202558,255.39
202559,759.45
202560,168.17
202561,76.56
202562,783.71
202563,28320.77
202564,1673.64
202565,379.17
202566,229.89
202567,536.06
202568,912.15
202569,26696.27
202570,61.99
202571,822.56
202572,168.6
202573,26109.43
202574,160.6
202575,766.1
202576,138.68
202577,488.06
202578,774.18
202579,244.97
202580,504.62
202581,334.8
202582,305.44
202583,25075.28
202584,474.3
202585,81.34
202586,335.0
202587,341.61
202588,52.66
202589,477.44
202590,29872.78
202591,103.01
202592,1275.21
202593,21842.65
202594,294.48
202595,364.59
202596,152.88
202597,144.78
202598,171.46
202599,74.11
202600,21137.34
202601,690.97
202602,121.39
202603,296.93
202604,359.37
202605,124.02
202606,102.92
202607,19377.75
202608,613.05
202609,37608.23
202610,267.16
202611,56.76
202612,652.52
202613,74.4
202614,95.55
202615,187.62
202616,22300.26
202617,74.37
202618,410.08
202619,21081.12
202620,259.47
202621,353.77
202622,519.76
202623,108.72
202624,439.6
202625,21553.19
202626,111.96
202627,85.08
202628,583.19
202629,56.4
202630,112.81
202631,525.14
202632,636.8
202633,368.22
202634,480.94
202635,82.74
202636,30322.3
202637,29585.76
202638,279.78
202639,23180.82
202640,27686.12
202641,25138.85
202642,387.38
202643,108.4
202644,98.78
202645,304.4
202646,631.46
202647,224.84
202648,222.25
202649,192.47
202650,1731.69
202651,619.67
202652,421.6
202653,172.57
202654,73.54
202655,1557.17
202656,511.92
202657,153.19
202658,1109.1
202659,505.93
202660,72.51
202661,521.35
202662,792.32
202663,350.73
202664,170.69
202665,1013.64
202666,20304.48
202667,22744.21
202668,60.22
202669,382.08
202670,16654.09
202671,226.56
202672,266.17
202673,235.38
202674,80.01
202675,161.41
202676,210.99
202677,26442.59
202678,388.22
202679,30107.86
202680,545.21
202681,1319.17
202682,333.67
202683,689.62
202684,66.84
202685,24400.24
202686,431.95
202687,1059.21
202688,27661.67
202689,99.84
202690,371.22
202691,743.28
202692,23718.81
202693,25204.79
202694,61.57
202695,752.37
202696,97.77
202697,281.93
202698,149.98
202699,81.86
202700,217.54
202701,557.67
202702,31516.67
202703,24399.03
202704,670.64
202705,151.52
202706,346.81
202707,117.42
202708,22163.92
202709,1214.25
202710,55.45
202711,729.59
202712,114.09
202713,56.78
202714,823.37
202715,167.06
202716,24741.25
202717,394.44
202718,30118.07
202719,18728.56
202720,566.33
202721,24647.64
202722,21301.74
202723,376.37
202724,570.51
202725,27062.51
202726,535.15
202727,472.52
202728,570.34
202729,182.63
202730,304.49
202731,338.36
202732,141.67
202733,1072.32
202734,25452.56
202735,306.18
202736,22858.73
202737,200.17
202738,219.76
202739,95.15
202740,264.58
202741,26984.8
202742,235.32
202743,266.68
202744,652.09
202745,1332.74
202746,230.53
202747,511.39
202748,222.18
202749,849.16
202750,53.62
202751,510.86
202752,620.03
202753,126.64
202754,26525.24
202755,320.52
202756,476.89
202757,61.07
202758,427.57
202759,17087.1
202760,128.67
202761,22468.98
202762,440.91
202763,61.29
202764,88.66
202765,227.4
202766,26028.8
202767,29117.83
202768,80.52
202769,112.28
202770,115.1
202771,111.59
202772,30682.02
202773,1024.94
202774,467.6
202775,186.54
202776,539.03
202777,356.35
202778,149.63
202779,25556.24
202780,638.65
202781,434.3
202782,275.89
202783,856.2
202784,140.68
202785,96.81
202786,26034.64
202787,848.7
202788,1143.62
202789,2195.09
202790,139.38
202791,344.88
202792,21119.5
202793,511.62
202794,1056.98
202795,316.47
202796,1315.17
202797,882.04
202798,1324.7
202799,128.81
202800,185.75
202801,664.67
202802,532.67
202803,644.53
202804,19846.77
202805,164.99
202806,636.64
202807,24041.99
202808,211.31
202809,212.68
202810,99.03
202811,185.58
202812,23275.5
202813,1255.43
202814,621.16
202815,929.34
202816,423.65
202817,225.97
202818,57.83
202819,29215.94
202820,532.91
202821,167.34
202822,591.87
202823,25090.52
202824,92.09
202825,264.18
202826,170.12
202827,552.12
202828,24411.9
202829,409.5
202830,426.21
202831,132.73
202832,249.22
202833,89.6
202834,217.87
202835,21756.0
202836,430.73
202837,266.97
202838,17098.05
202839,676.06
202840,210.48
202841,178.07
202842,24137.56
202843,127.27
202844,31235.16
202845,1587.92
202846,240.32
202847,214.25
202848,29950.62
202849,551.7
202850,189.52
202851,63.71
202852,324.49
202853,1242.3
202854,85.14
202855,394.09
202856,536.28
202857,321.79
202858,62.25
202859,368.01
202860,565.78
202861,288.11
202862,112.86
202863,559.12
202864,448.42
202865,511.78
202866,25927.37
202867,239.54
202868,160.06
202869,823.0
202870,23446.61
202871,155.19
202872,88.96
202873,172.08
202874,165.47
202875,217.82
202876,128.31
202877,147.66
202878,1848.82
202879,592.17
202880,18598.92
202881,243.82
202882,265.19
202883,465.26
202884,532.52
202885,27938.55
202886,445.96
202887,966.22
202888,52.94
202889,1440.73
202890,98.4
202891,151.53
202892,408.43
202893,110.44
202894,119.95
202895,24604.62
202896,448.92
202897,262.55
202898,78.64
202899,351.3
202900,409.27
202901,76.04
202902,386.93
202903,25701.15
202904,1429.3
202905,28565.21
202906,485.7
202907,140.97
202908,22992.86
202909,429.0
202910,610.33
202911,291.83
202912,1274.09
202913,21229.77
202914,212.33
202915,22683.5
202916,366.69
202917,389.09
202918,424.26
202919,25028.71
202920,1425.72
202921,1891.98
202922,116.81
202923,20840.77
202924,228.23
202925,29584.12
202926,392.26
202927,313.47
202928,114.38
202929,556.58
202930,340.05
202931,645.9
202932,307.96
202933,255.29
202934,622.0
202935,133.54
202936,67.29
202937,64.57
202938,121.91
202939,16896.77
202940,252.56
202941,679.73
202942,30408.81
202943,157.92
202944,878.09
202945,141.48
202946,1018.89
202947,224.21
202948,19825.97
202949,251.36
202950,141.78
202951,397.57
202952,336.26
202953,321.15
202954,321.75
202955,22244.46
202956,81.03
202957,57.72
202958,97.82
202959,279.64
202960,24875.19
202961,28262.0
202962,103.14
202963,26632.21
202964,30162.58
202965,451.68
202966,240.49
202967,144.92
202968,331.43
202969,198.19
202970,434.44
202971,25072.07
202972,19736.74
202973,366.47
202974,177.15
202975,26067.27
202976,324.99
202977,339.0
202978,92.73
202979,628.02
202980,329.38
202981,116.86
202982,149.93
202983,412.94
202984,121.71
202985,25626.77
202986,94.01
202987,306.1
202988,821.02
202989,347.87
202990,296.57
202991,232.78
202992,902.09
202993,56.36
202994,107.4
202995,66.28
202996,585.23
202997,171.43
202998,78.03
202999,24820.43
203000,802.35
203001,535.58
203002,147.19
203003,29920.89
203004,824.23
203005,13643.69
203006,28446.54
203007,212.53
203008,385.7
203009,63.15
203010,749.74
203011,480.65
203012,540.66
203013,68.18
203014,100.36
203015,122.25
203016,498.14
203017,21662.87
203018,290.07
203019,245.64
203020,347.52
203021,51.53
203022,27150.52
203023,78.04
203024,107.93
203025,122.64
203026,186.51
203027,22221.6
203028,531.87
203029,184.46
203030,167.46
203031,181.84
203032,20435.97
203033,109.45
203034,661.46
203035,514.9
203036,30545.4
203037,403.15
203038,329.11
203039,151.16
203040,69.55
203041,96.66
203042,978.39
203043,742.39
203044,297.58
203045,249.46
203046,200.51
203047,22788.32
203048,21909.36
203049,25002.73
203050,23727.05
203051,217.55
203052,181.82
203053,492.55
203054,27288.03
203055,27023.86
203056,634.53
203057,457.54
203058,101.52
203059,486.95
203060,197.11
203061,21334.9
203062,132.85
203063,672.14
203064,112.19
203065,1436.93
203066,654.84
203067,364.49
203068,187.35
203069,1160.51
203070,53.28
203071,393.17
203072,209.7
203073,29778.37
203074,229.23
203075,640.26
203076,1746.89
203077,1079.99
203078,53.98
203079,31562.46
203080,265.9
203081,32430.81
203082,394.78
203083,26135.0
203084,356.29
203085,362.77
203086,1705.31
203087,30184.25
203088,60.67
203089,68.82
203090,241.41
203091,141.19
203092,145.49
203093,1285.28
203094,54.44
203095,512.27
203096,143.39
203097,64.6
203098,667.89
203099,198.45
203100,362.31
203101,80.5
203102,994.56
203103,101.34
203104,590.19
203105,118.24
203106,98.29
203107,976.46
203108,531.68
203109,82.67
203110,227.39
203111,363.03
203112,303.21
203113,845.93
203114,416.95
203115,19510.14
203116,871.51
203117,139.7
203118,169.09
203119,20171.91
203120,79.23
203121,30848.78
203122,213.11
203123,28063.51
203124,784.42
203125,26059.1
203126,25291.5
203127,17439.96
203128,384.09
203129,231.32
203130,411.07
203131,201.05
203132,21248.3
203133,27850.85
203134,99.34
203135,506.79
203136,293.67
203137,246.53
203138,572.62
203139,315.27
203140,60.9
203141,27010.98
203142,252.4
203143,203.84
203144,716.65
203145,550.73
203146,146.93
203147,609.67
203148,69.66
203149,411.49
203150,645.18
203151,87.31
203152,195.64
203153,444.26
203154,194.17
203155,24665.13
203156,163.75
203157,136.54
203158,22871.33
203159,806.55
203160,170.93
203161,482.44
203162,52.24
203163,585.98
203164,144.79
203165,180.49
203166,556.16
203167,727.54
203168,457.97
203169,16132.72
203170,80.76
203171,61.62
203172,20631.35
203173,111.7
203174,539.96
203175,23192.2
203176,82.43
203177,26316.43
203178,296.8
203179,25120.13
203180,68.57
203181,76.83
203182,446.01
203183,325.94
203184,30247.93
203185,22468.48
203186,290.35
203187,25819.04
203188,259.48
203189,267.31
203190,93.51
203191,503.09
203192,29558.22
203193,702.23
203194,284.92
203195,97.96
203196,112.55
203197,30866.16
203198,23602.24
203199,175.36
203200,27771.43
203201,21780.13
203202,743.21
203203,221.76
203204,385.26
203205,803.31
203206,518.68
203207,195.75
203208,20243.07
203209,20940.96
203210,137.16
203211,107.05
203212,616.0
203213,1102.78
203214,399.47
203215,839.52
203216,297.87
203217,168.51
203218,19103.47
203219,1391.54
203220,224.79
203221,1098.23
203222,225.64
203223,342.29
203224,26797.9
203225,108.06
203226,248.42
203227,377.69
203228,199.6
203229,671.46
203230,99.76
203231,1549.35
203232,667.96
203233,329.11
203234,298.5
203235,19456.05
203236,753.64
203237,113.43
203238,490.76
203239,1345.94
203240,564.63
203241,618.33
203242,289.99
203243,518.64
203244,1280.31
203245,20201.21
203246,89.45
203247,70.78
203248,312.55
203249,467.5
203250,179.1
203251,111.53
203252,707.95
203253,86.03
203254,524.04
203255,203.65
203256,27361.69
203257,397.42
203258,208.19
203259,21884.65
203260,800.93
203261,373.77
203262,823.23
203263,857.37
203264,1207.32
203265,26680.77
203266,20287.84
203267,204.63
203268,318.62
203269,162.15
203270,22012.31
203271,64.33
203272,143.5
203273,28043.39
203274,239.82
203275,1036.04
203276,643.97
203277,518.66
203278,773.85
203279,74.5
203280,226.78
203281,239.65
203282,398.86
203283,68.63
203284,498.98
203285,591.9
203286,356.73
203287,257.47
203288,295.97
203289,124.44
203290,462.89
203291,25592.36
203292,468.39
203293,1660.42
203294,29958.34
203295,65.45
203296,26198.59
203297,26230.71
203298,300.09
203299,1245.28
203300,139.68
203301,1270.51
203302,51.13
203303,506.95
203304,684.93
203305,247.98
203306,609.5
203307,228.51
203308,1000.67
203309,117.54
203310,21762.48
203311,526.35
203312,155.46
203313,844.84
203314,691.1
203315,24090.09
203316,19439.11
203317,22901.73
203318,284.47
203319,19445.83
203320,1229.72
203321,137.19
203322,418.41
203323,25285.01
203324,64.42
203325,24367.38
203326,26422.68
203327,322.39
203328,74.82
203329,133.88
203330,93.39
203331,277.1
203332,360.53
203333,713.17
203334,252.29
203335,1063.66
203336,176.4
203337,655.27
203338,1799.63
203339,21961.19
203340,332.11
203341,835.82
203342,426.48
203343,31812.69
203344,28653.89
203345,829.24
203346,24479.76
203347,117.38
203348,95.49
203349,79.8
203350,531.64
203351,27089.0
203352,24404.12
203353,234.32
203354,424.23
203355,1056.45
203356,198.46
203357,25972.49
203358,403.8
203359,190.64
203360,78.29
203361,173.46
203362,88.97
203363,427.79
203364,427.9
203365,31714.7
203366,269.78
203367,30804.01
203368,24137.33
203369,33211.89
203370,59.4
203371,83.62
203372,161.08
203373,80.97
203374,116.69
203375,1101.4
203376,207.51
203377,710.34
203378,467.93
203379,74.71
203380,259.08
203381,759.82
203382,26765.23
203383,54.37
203384,172.37
203385,214.09
203386,30404.29
203387,454.46
203388,129.75
203389,1230.9
203390,63.4
203391,86.56
203392,198.81
203393,551.86
203394,142.15
203395,739.97
203396,90.97
203397,269.77
203398,84.51
203399,799.64
203400,55.33
203401,131.84
203402,633.33
203403,25757.31
203404,1074.54
203405,544.79
203406,65.65
203407,83.8
203408,418.59
203409,147.52
203410,494.35
203411,126.4
203412,229.92
203413,219.48
203414,376.64
203415,24394.8
203416,26831.22
203417,233.76
203418,106.42
203419,2432.01
203420,400.18
203421,24556.75
203422,27279.04
203423,453.46
203424,23880.76
203425,32194.9
203426,29680.79
203427,153.76
203428,56.4
203429,57.41
203430,27054.46
203431,156.46
203432,144.87
203433,26923.63
203434,446.12
203435,550.96
203436,94.69
203437,366.22
203438,20590.92
203439,1419.78
203440,82.51
203441,30538.13
203442,86.97
203443,103.11
203444,574.28
203445,509.33
203446,161.9
203447,115.61
203448,1177.8
203449,773.14
203450,227.15
203451,182.09
203452,600.58
203453,512.18
203454,267.37
203455,29050.55
203456,92.16
203457,297.02
203458,19861.66
203459,223.6
203460,768.03
203461,24676.49
203462,28601.59
203463,632.28
203464,23409.28
203465,109.7
203466,864.96
203467,280.31
203468,114.16
203469,199.47
203470,687.55
203471,31435.12
203472,205.77
203473,401.22
203474,402.44
203475,392.5
203476,179.63
203477,188.42
203478,871.08
203479,424.87
203480,20894.52
203481,30598.38
203482,375.67
203483,745.2
203484,681.28
203485,56.77
203486,141.46
203487,22569.41
203488,408.04
203489,154.74
203490,17675.42
203491,183.4
203492,55.18
203493,836.14
203494,20617.92
203495,446.11
203496,187.66
203497,379.86
203498,284.64
203499,62.44
203500,123.8
203501,275.28
203502,24471.32
203503,652.89
203504,92.06
203505,184.4
203506,421.64
203507,327.61
203508,132.01
203509,24856.7
203510,70.39
203511,236.23
203512,213.45
203513,116.19
203514,29511.12
203515,178.76
203516,180.79
203517,27771.42
203518,160.8
203519,26697.58
203520,595.59
203521,17624.83
203522,168.46
203523,59.01
203524,193.84
203525,458.66
203526,136.39
203527,21056.78
203528,27011.14
203529,68.04
203530,264.53
203531,210.77
203532,190.87
203533,106.9
203534,2213.77
203535,519.59
203536,17915.73
203537,477.96
203538,21871.99
203539,87.57
203540,1315.19
203541,352.63
203542,142.83
203543,259.11
203544,445.67
203545,526.23
203546,89.09
203547,129.09
203548,392.23
203549,529.71
203550,294.51
203551,84.42
203552,116.7
203553,695.66
203554,840.71
203555,211.11
203556,189.25
203557,391.81
203558,593.65
203559,410.39
203560,166.82
203561,518.03
203562,305.41
203563,227.92
203564,157.31
203565,386.03
203566,478.75
203567,27385.76
203568,624.98
203569,112.25
203570,152.74
203571,54.0
203572,26749.25
203573,273.67
203574,118.23
203575,828.55
203576,233.92
203577,604.34
203578,224.29
203579,737.63
203580,236.84
203581,201.22
203582,26712.74
203583,25850.96
203584,914.8
203585,846.29
203586,83.58
203587,262.04
203588,74.28
203589,482.58
203590,306.22
203591,102.58
203592,969.68
203593,631.02
203594,50.0
203595,213.12
203596,20553.68
203597,20272.5
203598,92.91
203599,24431.41
203600,26192.63
203601,392.03
203602,27067.79
203603,23494.8
203604,583.08
203605,298.88
203606,122.27
203607,942.3
203608,1497.6
203609,1686.43
203610,227.72
203611,26974.62
203612,399.23
203613,462.19
203614,318.58
203615,151.83
203616,583.76
203617,78.03
203618,376.96
203619,460.97
203620,29007.3
203621,21428.85
203622,151.23
203623,645.24
203624,355.97
203625,351.05
203626,126.26
203627,342.48
203628,353.05
203629,1015.43
203630,16485.06
203631,1295.65
203632,319.81
203633,479.03
203634,165.43
203635,79.53
203636,1118.79
203637,401.22
203638,709.45
203639,116.28
203640,97.88
203641,95.29
203642,185.01
203643,23554.15
203644,303.27
203645,1665.64
203646,411.39
203647,516.84
203648,67.94
203649,191.45
203650,19267.39
203651,94.96
203652,51.84
203653,148.53
203654,26701.78
203655,223.88
203656,365.11
203657,398.22
203658,260.37
203659,372.35
203660,66.23
203661,565.79
203662,598.87
203663,27370.27
203664,60.39
203665,85.97
203666,19256.36
203667,476.18
203668,20043.79
203669,126.03
203670,1003.29
203671,367.45
203672,24489.38
203673,19003.94
203674,193.79
203675,29998.02
203676,744.8
203677,29614.36
203678,526.83
203679,22207.2
203680,482.12
203681,26518.56
203682,111.31
203683,2013.02
203684,267.4
203685,142.62
203686,248.18
203687,20313.38
203688,80.92
203689,494.73
203690,264.71
203691,28913.69
203692,96.93
203693,436.52
203694,145.2
203695,22141.28
203696,372.06
203697,120.14
203698,272.2
203699,22462.86
203700,85.21
203701,502.76
203702,263.23
203703,233.22
203704,273.86
203705,989.62
203706,25713.91
203707,24189.9
203708,879.32
203709,26351.83
203710,481.29
203711,355.27
203712,89.18
203713,211.97
203714,503.71
203715,129.51
203716,21127.82
203717,366.91
203718,955.17
203719,498.62
203720,207.6
203721,16215.49
203722,157.86
203723,724.38
203724,971.77
203725,273.25
203726,439.26
203727,323.13
203728,639.59
203729,222.66
203730,178.46
203731,589.05
203732,26841.09
203733,194.08
203734,25180.89
203735,247.54
203736,985.52
203737,325.22
203738,258.41
203739,883.44
203740,613.43
203741,64.9
203742,384.86
203743,95.29
203744,212.36
203745,26776.79
203746,1033.72
203747,23450.55
203748,512.98
203749,227.03
203750,419.4
203751,84.54
203752,24859.97
203753,493.97
203754,77.51
203755,164.94
203756,464.1
203757,122.22
203758,966.06
203759,346.42
203760,364.07
203761,66.48
203762,401.93
203763,405.34
203764,687.39
203765,224.42
203766,310.36
203767,187.22
203768,210.57
203769,296.75
203770,287.4
203771,475.72
203772,306.04
203773,241.47
203774,111.36
203775,279.27
203776,595.72
203777,619.45
203778,183.32
203779,22940.87
203780,28104.11
203781,26077.18
203782,59.77
203783,26480.24
203784,462.36
203785,554.79
203786,402.14
203787,105.62
203788,88.15
203789,160.51
203790,677.77
203791,262.58
203792,335.58
203793,78.07
203794,721.09
203795,323.23
203796,296.44
203797,109.42
203798,23711.89
203799,1104.6
203800,20571.37
203801,187.4
203802,22151.12
203803,255.47
203804,150.67
203805,99.09
203806,149.28
203807,56.44
203808,180.83
203809,23517.67
203810,884.7
203811,23336.13
203812,209.75
203813,206.97
203814,205.5
203815,24267.4
203816,298.11
203817,403.88
203818,294.45
203819,644.64
203820,17824.43
203821,108.88
203822,643.63
203823,1029.3
203824,2654.6
203825,766.7
203826,346.7
203827,103.08
203828,75.58
203829,162.74
203830,62.81
203831,303.13
203832,426.26
203833,21612.6
203834,92.3
203835,24398.72
203836,80.23
203837,548.46
203838,864.6
203839,211.48
203840,348.62
203841,163.46
203842,360.66
203843,790.14
203844,25113.83
203845,30421.77
203846,282.32
203847,519.95
203848,93.21
203849,29260.69
203850,211.61
203851,694.58
203852,234.91
203853,854.42
203854,629.46
