customer_id,customer_type,product,revenue,churn,support_tickets
CUST_00510,Startup,Enterprise Core,514.94,0,1
CUST_00511,Startup,Enterprise Core,579.78,0,0
CUST_00512,SMB,Analytics Suite,628.13,0,4
CUST_00513,Startup,Enterprise Core,685.66,0,4
CUST_00514,Startup,Cloud Pro,451.82,0,4
CUST_00515,Enterprise,Cloud Pro,17737.64,0,2
CUST_00516,Enterprise,Cloud Pro,14839.41,0,0
CUST_00517,SMB,Analytics Suite,687.39,0,7
CUST_00518,Startup,Enterprise Core,382.05,0,1
CUST_00519,Startup,Cloud Pro,516.43,0,4
CUST_00520,SMB,Enterprise Core,1439.24,0,4
CUST_00521,Startup,Cloud Pro,599.76,0,6
CUST_00522,SMB,Enterprise Core,942.64,0,4
CUST_00523,Startup,Analytics Suite,486.79,0,2
CUST_00524,Startup,Cloud Pro,447.63,0,3
CUST_00525,Startup,Analytics Suite,528.97,0,3
CUST_00526,Startup,Cloud Pro,504.59,0,1
CUST_00527,SMB,Cloud Pro,835.14,0,3
CUST_00528,SMB,Cloud Pro,1136.65,0,3
CUST_00529,SMB,Enterprise Core,1162.88,0,3
CUST_00530,Startup,Analytics Suite,718.57,0,2
CUST_00531,Startup,Cloud Pro,437.0,1,2
CUST_00532,Startup,Analytics Suite,573.2,0,4
CUST_00533,Startup,Analytics Suite,515.45,1,4
CUST_00534,Startup,Cloud Pro,466.34,0,5
CUST_00535,Startup,Analytics Suite,608.39,0,3
CUST_00536,Startup,Cloud Pro,660.41,0,5
CUST_00537,Startup,Cloud Pro,303.41,0,2
CUST_00538,SMB,Analytics Suite,983.43,0,4
CUST_00539,Startup,Cloud Pro,564.94,0,3
CUST_00540,SMB,Analytics Suite,1116.36,0,2
CUST_00541,Startup,Analytics Suite,432.75,0,2
CUST_00542,Startup,Cloud Pro,522.33,0,2
CUST_00543,SMB,Analytics Suite,525.67,1,5
CUST_00544,Startup,Cloud Pro,704.21,1,1
CUST_00545,Startup,Enterprise Core,431.37,0,3
CUST_00546,SMB,Analytics Suite,713.47,0,5
CUST_00547,SMB,Enterprise Core,1216.01,0,6
CUST_00548,Startup,Analytics Suite,594.28,0,3
CUST_00549,Startup,Cloud Pro,608.17,0,1
CUST_00550,Startup,Analytics Suite,454.36,0,4
CUST_00551,Startup,Enterprise Core,464.92,0,4
CUST_00552,Startup,Analytics Suite,278.17,0,1
CUST_00553,Startup,Enterprise Core,600.14,0,2
CUST_00554,Startup,Enterprise Core,526.46,0,5
CUST_00555,Startup,Cloud Pro,364.31,0,3
CUST_00556,SMB,Cloud Pro,1044.63,0,3
CUST_00557,SMB,Analytics Suite,1096.15,0,2
CUST_00558,Enterprise,Analytics Suite,16993.42,0,1
CUST_00559,Startup,Enterprise Core,509.57,0,3
CUST_00560,Startup,Enterprise Core,440.67,1,5
CUST_00561,Startup,Analytics Suite,413.07,0,5
CUST_00562,SMB,Cloud Pro,931.41,0,5
CUST_00563,SMB,Enterprise Core,1127.54,0,3
CUST_00564,Enterprise,Cloud Pro,14899.8,0,0
CUST_00565,SMB,Enterprise Core,830.97,0,4
CUST_00566,Startup,Analytics Suite,555.34,0,3
CUST_00567,SMB,Analytics Suite,1094.37,0,6
CUST_00568,SMB,Cloud Pro,823.41,0,5
CUST_00569,Startup,Analytics Suite,569.05,0,5
CUST_00570,SMB,Analytics Suite,1053.12,0,2
CUST_00571,Startup,Analytics Suite,635.86,0,2
CUST_00572,Startup,Cloud Pro,464.58,0,3
CUST_00573,SMB,Analytics Suite,1099.28,0,3
CUST_00574,Startup,Enterprise Core,707.51,0,5
CUST_00575,Startup,Cloud Pro,574.25,0,5
CUST_00576,Startup,Cloud Pro,436.24,0,6
CUST_00577,SMB,Cloud Pro,974.51,0,4
CUST_00578,Startup,Analytics Suite,476.23,0,3
CUST_00579,Startup,Analytics Suite,392.98,0,1
CUST_00580,SMB,Analytics Suite,1343.81,0,5
CUST_00581,Startup,Cloud Pro,645.21,0,3
CUST_00582,Startup,Analytics Suite,501.41,0,3
CUST_00583,Startup,Analytics Suite,382.3,0,3
CUST_00584,SMB,Analytics Suite,1364.11,1,6
CUST_00585,Startup,Enterprise Core,423.04,0,1
CUST_00586,SMB,Cloud Pro,1109.46,0,9
CUST_00587,SMB,Analytics Suite,767.23,0,1
CUST_00588,SMB,Analytics Suite,1366.32,0,4
CUST_00589,SMB,Analytics Suite,1288.39,0,0
CUST_00590,SMB,Analytics Suite,897.53,1,3
CUST_00591,SMB,Analytics Suite,1330.95,0,5
CUST_00592,Startup,Enterprise Core,441.33,0,4
CUST_00593,SMB,Cloud Pro,864.15,0,8
CUST_00594,SMB,Cloud Pro,417.15,0,4
CUST_00595,Startup,Analytics Suite,475.14,0,3
CUST_00596,Startup,Analytics Suite,562.66,0,2
CUST_00597,Startup,Cloud Pro,430.86,0,4
CUST_00598,SMB,Cloud Pro,1137.51,1,6
CUST_00599,SMB,Cloud Pro,748.4,0,5
CUST_00600,Enterprise,Enterprise Core,15463.2,0,2
CUST_00601,SMB,Cloud Pro,792.59,0,3
CUST_00602,SMB,Cloud Pro,1133.07,0,3
CUST_00603,SMB,Cloud Pro,1190.26,0,3
CUST_00604,SMB,Analytics Suite,1105.38,0,6
CUST_00605,SMB,Cloud Pro,981.54,0,5
CUST_00606,Startup,Analytics Suite,655.63,0,3
CUST_00607,SMB,Cloud Pro,1025.28,0,1
CUST_00608,SMB,Enterprise Core,764.48,0,1
CUST_00609,Startup,Cloud Pro,503.76,0,2
CUST_00610,Startup,Analytics Suite,472.65,0,2
CUST_00611,Enterprise,Enterprise Core,14069.73,0,1
CUST_00612,Startup,Analytics Suite,699.69,0,3
CUST_00613,Startup,Analytics Suite,502.21,1,5
CUST_00614,SMB,Cloud Pro,1111.28,0,4
CUST_00615,Startup,Cloud Pro,610.39,0,1
CUST_00616,Startup,Analytics Suite,474.37,0,3
CUST_00617,SMB,Enterprise Core,700.55,0,5
CUST_00618,SMB,Analytics Suite,1256.19,0,3
CUST_00619,Startup,Analytics Suite,602.94,0,6
CUST_00620,Startup,Analytics Suite,579.67,0,5
CUST_00621,SMB,Analytics Suite,979.74,0,4
CUST_00622,SMB,Cloud Pro,581.49,0,4
CUST_00623,SMB,Analytics Suite,989.63,0,5
CUST_00624,Startup,Enterprise Core,486.37,0,3
CUST_00625,Startup,Cloud Pro,494.31,0,2
CUST_00626,SMB,Analytics Suite,932.73,0,2
CUST_00627,Startup,Cloud Pro,465.84,0,2
CUST_00628,Startup,Analytics Suite,586.72,0,1
CUST_00629,Enterprise,Cloud Pro,13874.7,0,1
CUST_00630,SMB,Analytics Suite,1048.25,0,4
CUST_00631,Startup,Enterprise Core,505.05,0,1
CUST_00632,Startup,Cloud Pro,648.98,0,2
CUST_00633,Startup,Analytics Suite,568.56,0,3
CUST_00634,Startup,Enterprise Core,485.84,0,3
CUST_00635,SMB,Enterprise Core,1106.21,0,2
CUST_00636,SMB,Cloud Pro,1029.78,0,3
CUST_00637,Startup,Analytics Suite,472.4,0,2
CUST_00638,SMB,Cloud Pro,1053.74,0,3
CUST_00639,SMB,Enterprise Core,1029.39,1,5
CUST_00640,SMB,Enterprise Core,895.57,0,4
CUST_00641,Enterprise,Analytics Suite,15168.26,0,0
CUST_00642,SMB,Enterprise Core,1122.77,0,6
CUST_00643,SMB,Analytics Suite,915.06,1,6
CUST_00644,SMB,Analytics Suite,1099.99,0,2
CUST_00645,SMB,Cloud Pro,949.17,0,5
CUST_00646,Startup,Enterprise Core,403.33,0,2
CUST_00647,Startup,Cloud Pro,526.78,0,6
CUST_00648,Startup,Enterprise Core,417.65,0,6
CUST_00649,Startup,Enterprise Core,666.37,0,3
CUST_00650,Startup,Analytics Suite,530.52,0,2
CUST_00651,SMB,Cloud Pro,989.79,0,4
CUST_00652,Startup,Cloud Pro,475.31,0,5
CUST_00653,Startup,Cloud Pro,598.27,0,2
CUST_00654,Startup,Analytics Suite,359.99,0,3
CUST_00655,SMB,Cloud Pro,1097.79,0,7
CUST_00656,SMB,Enterprise Core,908.74,0,6
CUST_00657,SMB,Analytics Suite,812.11,0,5
CUST_00658,SMB,Cloud Pro,1223.85,0,6
CUST_00659,Startup,Analytics Suite,514.49,0,1
CUST_00660,Startup,Analytics Suite,528.1,0,3
CUST_00661,SMB,Analytics Suite,824.51,1,3
CUST_00662,Startup,Analytics Suite,259.55,0,2
CUST_00663,Startup,Enterprise Core,320.44,0,4
CUST_00664,SMB,Analytics Suite,933.98,0,3
CUST_00665,SMB,Enterprise Core,888.91,0,6
CUST_00666,SMB,Enterprise Core,1004.37,0,4
CUST_00667,SMB,Cloud Pro,1002.8,0,5
CUST_00668,SMB,Enterprise Core,747.59,0,5
CUST_00669,SMB,Cloud Pro,948.56,0,4
CUST_00670,SMB,Enterprise Core,677.32,0,6
CUST_00671,SMB,Analytics Suite,1085.84,0,2
CUST_00672,Startup,Enterprise Core,583.16,0,2
CUST_00673,SMB,Enterprise Core,1188.0,0,7
CUST_00674,Startup,Enterprise Core,461.05,1,2
CUST_00675,SMB,Enterprise Core,1121.91,0,7
CUST_00676,Startup,Cloud Pro,344.46,0,1
CUST_00677,SMB,Cloud Pro,1191.26,0,5
CUST_00678,SMB,Analytics Suite,1464.93,0,4
CUST_00679,Startup,Cloud Pro,372.37,0,3
CUST_00680,Startup,Analytics Suite,416.98,0,2
CUST_00681,Startup,Cloud Pro,602.88,0,4
CUST_00682,SMB,Enterprise Core,1100.34,0,4
CUST_00683,SMB,Analytics Suite,992.02,0,5
CUST_00684,Startup,Enterprise Core,359.58,0,2
CUST_00685,Startup,Cloud Pro,434.97,0,1
CUST_00686,Startup,Enterprise Core,561.04,0,5
CUST_00687,Startup,Enterprise Core,552.05,0,5
CUST_00688,SMB,Analytics Suite,1085.22,0,3
CUST_00689,Startup,Analytics Suite,457.51,0,3
CUST_00690,SMB,Enterprise Core,1211.6,1,5
CUST_00691,SMB,Cloud Pro,992.15,1,4
CUST_00692,SMB,Analytics Suite,649.04,0,1
CUST_00693,Startup,Analytics Suite,579.46,0,0
CUST_00694,SMB,Cloud Pro,1194.72,0,4
CUST_00695,SMB,Analytics Suite,917.07,0,4
CUST_00696,Startup,Cloud Pro,400.48,1,2
CUST_00697,SMB,Cloud Pro,959.87,0,6
CUST_00698,Startup,Cloud Pro,536.75,0,0
CUST_00699,SMB,Enterprise Core,1111.2,0,5
CUST_00700,Startup,Analytics Suite,440.87,0,5
CUST_00701,Startup,Enterprise Core,397.41,0,5
CUST_00702,SMB,Analytics Suite,1012.47,1,3
CUST_00703,SMB,Cloud Pro,1356.96,1,6
CUST_00704,SMB,Analytics Suite,1002.69,0,5
CUST_00705,SMB,Analytics Suite,1135.3,0,5
CUST_00706,Startup,Cloud Pro,473.06,0,5
CUST_00707,SMB,Analytics Suite,919.82,0,3
CUST_00708,Startup,Cloud Pro,581.58,0,3
CUST_00709,SMB,Analytics Suite,1092.25,0,3
CUST_00710,Startup,Analytics Suite,528.89,0,2
CUST_00711,Startup,Cloud Pro,366.41,0,4
CUST_00712,Startup,Cloud Pro,572.41,0,0
CUST_00713,Startup,Enterprise Core,352.95,0,1
CUST_00714,SMB,Analytics Suite,747.45,0,8
CUST_00715,SMB,Cloud Pro,862.61,0,7
CUST_00716,Startup,Enterprise Core,639.27,0,3
CUST_00717,Startup,Cloud Pro,349.95,0,1
CUST_00718,Startup,Analytics Suite,465.33,0,2
CUST_00719,SMB,Enterprise Core,868.66,0,5
CUST_00720,Startup,Cloud Pro,473.97,0,1
CUST_00721,Startup,Cloud Pro,608.42,0,2
CUST_00722,SMB,Cloud Pro,1042.06,0,4
CUST_00723,SMB,Cloud Pro,1051.23,0,3
CUST_00724,Startup,Cloud Pro,619.33,0,5
CUST_00725,Startup,Analytics Suite,394.62,0,4
CUST_00726,Startup,Cloud Pro,542.78,0,3
CUST_00727,SMB,Analytics Suite,1081.59,0,5
CUST_00728,Startup,Enterprise Core,535.5,0,1
CUST_00729,SMB,Enterprise Core,862.02,1,6
CUST_00730,SMB,Analytics Suite,1008.35,0,2
CUST_00731,SMB,Cloud Pro,977.7,0,8
CUST_00732,Startup,Analytics Suite,644.18,0,1
CUST_00733,Startup,Analytics Suite,409.12,0,1
CUST_00734,Startup,Analytics Suite,668.45,0,2
CUST_00735,SMB,Cloud Pro,784.36,0,3
CUST_00736,Startup,Enterprise Core,537.71,0,2
CUST_00737,SMB,Analytics Suite,860.12,0,4
CUST_00738,Startup,Cloud Pro,516.17,0,3
CUST_00739,SMB,Analytics Suite,1012.45,0,5
CUST_00740,SMB,Analytics Suite,837.51,0,4
CUST_00741,Startup,Enterprise Core,423.58,0,2
CUST_00742,SMB,Analytics Suite,1175.23,0,3
CUST_00743,Startup,Enterprise Core,192.88,0,5
CUST_00744,Startup,Cloud Pro,577.8,0,2
CUST_00745,SMB,Analytics Suite,1021.41,0,2
CUST_00746,Startup,Analytics Suite,465.49,0,3
CUST_00747,SMB,Cloud Pro,860.48,0,5
CUST_00748,Startup,Cloud Pro,404.59,0,2
CUST_00749,Startup,Enterprise Core,670.46,0,2
CUST_00750,Startup,Cloud Pro,389.19,0,2
CUST_00751,SMB,Analytics Suite,1218.04,0,4
CUST_00752,Startup,Cloud Pro,425.19,0,2
CUST_00753,Startup,Cloud Pro,483.01,0,0
CUST_00754,SMB,Cloud Pro,1327.35,0,9
CUST_00755,SMB,Enterprise Core,1281.45,0,2
CUST_00756,Startup,Enterprise Core,379.14,0,5
CUST_00757,Startup,Enterprise Core,516.54,0,4
CUST_00758,Startup,Analytics Suite,361.8,0,0
CUST_00759,Startup,Cloud Pro,477.29,0,5
CUST_00760,Startup,Analytics Suite,485.82,0,4
CUST_00761,SMB,Analytics Suite,866.37,0,4
CUST_00762,SMB,Enterprise Core,843.75,1,8
CUST_00763,SMB,Cloud Pro,994.29,0,6
CUST_00764,Startup,Analytics Suite,511.87,0,5
CUST_00765,Enterprise,Cloud Pro,13654.74,0,0
CUST_00766,Startup,Cloud Pro,563.87,0,5
CUST_00767,Startup,Analytics Suite,520.99,0,6
CUST_00768,Startup,Analytics Suite,473.63,0,0
CUST_00769,SMB,Analytics Suite,756.5,0,3
CUST_00770,Startup,Analytics Suite,499.14,0,3
CUST_00771,SMB,Analytics Suite,832.09,0,3
CUST_00772,Startup,Enterprise Core,621.7,0,2
CUST_00773,SMB,Enterprise Core,849.23,0,3
CUST_00774,SMB,Enterprise Core,1076.53,0,0
CUST_00775,Startup,Enterprise Core,355.64,1,0
CUST_00776,SMB,Cloud Pro,1137.38,0,6
CUST_00777,SMB,Analytics Suite,1036.76,0,5
CUST_00778,Startup,Analytics Suite,458.56,1,3
CUST_00779,Startup,Cloud Pro,699.39,0,5
CUST_00780,Startup,Enterprise Core,454.45,0,2
CUST_00781,Startup,Cloud Pro,515.14,0,2
CUST_00782,Startup,Enterprise Core,529.85,0,3
CUST_00783,SMB,Analytics Suite,1014.97,0,7
CUST_00784,SMB,Analytics Suite,1263.72,0,5
CUST_00785,SMB,Analytics Suite,921.82,0,5
CUST_00786,Startup,Enterprise Core,524.21,0,4
CUST_00787,Startup,Analytics Suite,749.74,0,2
CUST_00788,SMB,Analytics Suite,1009.2,0,6
CUST_00789,Startup,Cloud Pro,399.31,0,1
CUST_00790,Startup,Analytics Suite,504.78,0,3
CUST_00791,SMB,Cloud Pro,1013.67,0,7
CUST_00792,Startup,Analytics Suite,325.35,0,5
CUST_00793,Startup,Analytics Suite,497.45,1,3
CUST_00794,Startup,Analytics Suite,478.28,0,4
CUST_00795,Enterprise,Cloud Pro,10393.37,0,2
CUST_00796,Startup,Cloud Pro,526.72,0,4
CUST_00797,Startup,Analytics Suite,437.26,1,3
CUST_00798,Startup,Cloud Pro,507.31,0,0
CUST_00799,Startup,Cloud Pro,455.2,0,4
CUST_00800,Startup,Cloud Pro,378.52,0,2
CUST_00801,Startup,Enterprise Core,557.93,0,0
CUST_00802,SMB,Analytics Suite,1282.41,0,4
CUST_00803,Startup,Analytics Suite,461.61,0,3
CUST_00804,Startup,Cloud Pro,520.23,0,2
CUST_00805,SMB,Cloud Pro,668.72,0,3
CUST_00806,Startup,Enterprise Core,448.77,0,0
CUST_00807,Startup,Analytics Suite,502.94,0,1
CUST_00808,Startup,Cloud Pro,551.66,0,0
CUST_00809,Startup,Cloud Pro,427.01,0,3
CUST_00810,SMB,Cloud Pro,1394.88,1,3
CUST_00811,Startup,Analytics Suite,358.92,0,3
CUST_00812,Startup,Enterprise Core,536.41,1,4
CUST_00813,SMB,Cloud Pro,978.61,0,6
CUST_00814,Startup,Cloud Pro,694.22,0,5
CUST_00815,Startup,Cloud Pro,537.88,0,4
CUST_00816,Startup,Enterprise Core,569.54,0,4
CUST_00817,Startup,Cloud Pro,405.41,1,3
CUST_00818,SMB,Enterprise Core,1051.99,0,5
CUST_00819,SMB,Analytics Suite,1372.25,1,3
CUST_00820,SMB,Analytics Suite,810.74,0,3
CUST_00821,Startup,Cloud Pro,567.26,0,2
CUST_00822,Enterprise,Cloud Pro,17541.41,0,0
CUST_00823,SMB,Analytics Suite,708.68,0,5
CUST_00824,SMB,Enterprise Core,1373.17,1,5
CUST_00825,Startup,Analytics Suite,421.12,0,3
CUST_00826,Startup,Analytics Suite,473.87,0,1
CUST_00827,SMB,Cloud Pro,968.27,0,3
CUST_00828,SMB,Enterprise Core,1043.52,0,6
CUST_00829,Startup,Enterprise Core,259.63,0,5
CUST_00830,Startup,Cloud Pro,639.25,0,3
CUST_00831,SMB,Enterprise Core,720.18,0,4
CUST_00832,Startup,Analytics Suite,347.97,0,4
CUST_00833,SMB,Analytics Suite,969.61,0,4
CUST_00834,SMB,Analytics Suite,1212.03,0,5
CUST_00835,Startup,Enterprise Core,608.86,1,2
CUST_00836,SMB,Analytics Suite,1041.89,0,3
CUST_00837,Startup,Cloud Pro,564.41,0,5
CUST_00838,SMB,Cloud Pro,1016.4,1,5
CUST_00839,Startup,Enterprise Core,510.29,0,4
CUST_00840,Startup,Cloud Pro,268.6,0,1
CUST_00841,Enterprise,Analytics Suite,13415.85,0,3
CUST_00842,Startup,Analytics Suite,459.62,0,2
CUST_00843,SMB,Analytics Suite,1027.32,0,2
CUST_00844,Startup,Analytics Suite,502.54,0,5
CUST_00845,SMB,Enterprise Core,731.99,0,6
CUST_00846,SMB,Cloud Pro,956.62,0,3
CUST_00847,SMB,Cloud Pro,1137.17,0,1
CUST_00848,Startup,Cloud Pro,284.63,0,6
CUST_00849,Startup,Enterprise Core,509.43,0,3
CUST_00850,Startup,Analytics Suite,396.36,0,5
CUST_00851,SMB,Cloud Pro,1187.74,0,6
CUST_00852,Startup,Enterprise Core,377.69,0,1
CUST_00853,SMB,Enterprise Core,957.17,0,7
CUST_00854,Startup,Enterprise Core,583.72,0,6
CUST_00855,SMB,Enterprise Core,672.88,0,2
CUST_00856,SMB,Cloud Pro,1193.59,0,1
CUST_00857,Enterprise,Enterprise Core,10068.89,0,0
CUST_00858,Startup,Analytics Suite,441.29,0,3
CUST_00859,Startup,Enterprise Core,428.55,0,1
CUST_00860,SMB,Analytics Suite,1030.67,0,5
CUST_00861,Startup,Enterprise Core,629.58,0,3
CUST_00862,Startup,Analytics Suite,556.64,0,5
CUST_00863,Startup,Cloud Pro,653.83,0,1
CUST_00864,SMB,Analytics Suite,1096.1,0,5
CUST_00865,SMB,Enterprise Core,774.95,0,3
CUST_00866,Startup,Enterprise Core,390.65,0,4
CUST_00867,SMB,Cloud Pro,732.69,1,3
CUST_00868,SMB,Cloud Pro,1267.33,0,2
CUST_00869,Startup,Cloud Pro,423.43,0,4
CUST_00870,Startup,Analytics Suite,490.56,0,0
CUST_00871,SMB,Enterprise Core,1079.69,0,4
CUST_00872,SMB,Cloud Pro,1049.08,0,0
CUST_00873,Startup,Analytics Suite,570.62,0,1
CUST_00874,SMB,Enterprise Core,1045.6,0,4
CUST_00875,Enterprise,Analytics Suite,15068.42,0,1
CUST_00876,SMB,Analytics Suite,854.65,0,3
CUST_00877,Startup,Analytics Suite,555.2,0,2
CUST_00878,Startup,Analytics Suite,465.59,0,4
CUST_00879,Enterprise,Cloud Pro,14603.92,0,1
CUST_00880,SMB,Analytics Suite,890.52,0,1
CUST_00881,SMB,Analytics Suite,1217.98,0,2
CUST_00882,Startup,Enterprise Core,442.88,0,0
CUST_00883,Enterprise,Analytics Suite,13966.86,0,1
CUST_00884,SMB,Enterprise Core,1136.66,0,5
CUST_00885,Startup,Cloud Pro,422.7,1,2
CUST_00886,SMB,Analytics Suite,825.85,1,4
CUST_00887,Startup,Cloud Pro,484.15,0,5
CUST_00888,SMB,Cloud Pro,816.4,0,7
CUST_00889,SMB,Analytics Suite,923.7,0,5
CUST_00890,SMB,Enterprise Core,735.9,0,3
CUST_00891,Startup,Cloud Pro,541.68,0,1
CUST_00892,Startup,Analytics Suite,616.71,1,3
CUST_00893,Startup,Enterprise Core,228.74,0,1
CUST_00894,SMB,Cloud Pro,970.11,0,1
CUST_00895,Startup,Analytics Suite,444.77,0,0
CUST_00896,SMB,Analytics Suite,780.57,0,4
CUST_00897,SMB,Analytics Suite,767.59,0,1
CUST_00898,Startup,Cloud Pro,658.21,0,2
CUST_00899,Enterprise,Analytics Suite,12992.32,0,1
CUST_00900,SMB,Enterprise Core,1112.13,0,7
CUST_00901,SMB,Analytics Suite,1038.6,0,2
CUST_00902,Enterprise,Cloud Pro,15929.2,0,0
CUST_00903,SMB,Enterprise Core,908.7,0,3
CUST_00904,Startup,Cloud Pro,628.44,1,2
CUST_00905,SMB,Analytics Suite,956.7,0,2
CUST_00906,Startup,Cloud Pro,406.08,0,4
CUST_00907,Startup,Enterprise Core,553.74,0,2
CUST_00908,SMB,Analytics Suite,1128.46,0,6
CUST_00909,SMB,Cloud Pro,799.31,0,5
CUST_00910,SMB,Cloud Pro,933.73,1,5
CUST_00911,Startup,Cloud Pro,463.77,0,2
CUST_00912,SMB,Enterprise Core,1148.36,0,4
CUST_00913,Startup,Enterprise Core,379.08,0,4
CUST_00914,SMB,Analytics Suite,1011.35,0,8
CUST_00915,Startup,Analytics Suite,407.09,0,1
CUST_00916,SMB,Analytics Suite,773.2,0,4
CUST_00917,SMB,Enterprise Core,1025.21,0,3
CUST_00918,Startup,Analytics Suite,577.8,0,3
CUST_00919,Startup,Analytics Suite,484.79,0,5
CUST_00920,SMB,Analytics Suite,1309.15,0,6
CUST_00921,Startup,Analytics Suite,455.67,0,1
CUST_00922,Startup,Cloud Pro,471.14,0,4
CUST_00923,Startup,Analytics Suite,456.8,0,1
CUST_00924,Startup,Analytics Suite,680.76,0,1
CUST_00925,SMB,Enterprise Core,1194.67,0,5
CUST_00926,Enterprise,Cloud Pro,15247.79,0,0
CUST_00927,SMB,Analytics Suite,584.58,0,6
CUST_00928,Startup,Analytics Suite,476.47,0,3
CUST_00929,Startup,Analytics Suite,463.23,0,4
CUST_00930,SMB,Cloud Pro,907.97,0,6
CUST_00931,SMB,Analytics Suite,948.72,0,5
CUST_00932,Startup,Analytics Suite,366.29,0,4
CUST_00933,Startup,Analytics Suite,340.99,0,1
CUST_00934,Startup,Analytics Suite,433.53,0,2
CUST_00935,SMB,Analytics Suite,741.81,1,6
CUST_00936,SMB,Enterprise Core,1184.6,0,4
CUST_00937,Enterprise,Cloud Pro,12696.39,0,1
CUST_00938,Startup,Enterprise Core,463.59,0,0
CUST_00939,SMB,Analytics Suite,1098.29,0,4
CUST_00940,Startup,Cloud Pro,477.09,0,2
CUST_00941,SMB,Cloud Pro,1270.56,0,3
CUST_00942,Startup,Cloud Pro,453.34,0,0
CUST_00943,Startup,Enterprise Core,437.11,0,4
CUST_00944,Startup,Analytics Suite,682.93,0,2
CUST_00945,SMB,Enterprise Core,912.06,0,5
CUST_00946,Enterprise,Analytics Suite,12809.15,0,1
CUST_00947,SMB,Analytics Suite,1123.41,1,5
CUST_00948,Startup,Cloud Pro,331.81,0,0
CUST_00949,Startup,Cloud Pro,415.03,0,1
CUST_00950,Startup,Analytics Suite,451.7,0,3
CUST_00951,Startup,Cloud Pro,603.72,0,1
CUST_00952,Startup,Cloud Pro,408.95,0,3
CUST_00953,SMB,Analytics Suite,1140.63,0,5
CUST_00954,Startup,Analytics Suite,749.84,0,3
CUST_00955,SMB,Enterprise Core,986.71,0,7
CUST_00956,SMB,Enterprise Core,928.38,0,6
CUST_00957,Startup,Analytics Suite,556.82,1,1
CUST_00958,Enterprise,Analytics Suite,12607.96,0,1
CUST_00959,SMB,Analytics Suite,792.29,1,4
CUST_00960,Startup,Enterprise Core,629.24,0,1
CUST_00961,SMB,Cloud Pro,926.28,0,2
CUST_00962,Startup,Analytics Suite,580.7,1,3
CUST_00963,SMB,Enterprise Core,1115.45,0,3
CUST_00964,SMB,Analytics Suite,867.82,0,3
CUST_00965,SMB,Analytics Suite,894.22,0,4
CUST_00966,SMB,Analytics Suite,901.62,0,6
CUST_00967,Startup,Cloud Pro,402.02,0,1
CUST_00968,SMB,Analytics Suite,1130.83,0,10
CUST_00969,Startup,Cloud Pro,647.51,0,2
CUST_00970,Startup,Cloud Pro,480.66,0,2
CUST_00971,Startup,Cloud Pro,714.3,0,0
CUST_00972,Startup,Enterprise Core,453.02,0,2
CUST_00973,Startup,Cloud Pro,525.37,1,2
CUST_00974,SMB,Analytics Suite,641.38,0,6
CUST_00975,Enterprise,Cloud Pro,13568.43,0,2
CUST_00976,SMB,Enterprise Core,764.45,0,4
CUST_00977,Startup,Cloud Pro,591.26,0,4
CUST_00978,SMB,Analytics Suite,1084.34,0,6
CUST_00979,Startup,Enterprise Core,576.75,0,2
CUST_00980,Startup,Enterprise Core,499.83,1,2
CUST_00981,SMB,Cloud Pro,1073.08,0,2
CUST_00982,Startup,Enterprise Core,496.08,0,3
CUST_00983,SMB,Analytics Suite,835.1,1,2
CUST_00984,SMB,Analytics Suite,850.61,0,2
CUST_00985,Startup,Cloud Pro,432.87,0,3
CUST_00986,Startup,Cloud Pro,513.51,0,2
CUST_00987,Startup,Analytics Suite,402.17,0,3
CUST_00988,SMB,Analytics Suite,1359.7,0,5
CUST_00989,SMB,Analytics Suite,746.14,0,7
CUST_00990,Startup,Analytics Suite,653.62,0,1
CUST_00991,Startup,Enterprise Core,428.0,0,3
CUST_00992,Startup,Cloud Pro,407.59,0,2
CUST_00993,SMB,Analytics Suite,1028.75,0,4
CUST_00994,Startup,Cloud Pro,491.53,0,2
CUST_00995,SMB,Enterprise Core,749.94,0,4
CUST_00996,SMB,Analytics Suite,1042.16,0,0
CUST_00997,Startup,Enterprise Core,577.46,0,3
CUST_00998,SMB,Cloud Pro,1035.82,0,7
CUST_00999,Startup,Cloud Pro,621.65,1,5
CUST_01000,SMB,Cloud Pro,521.48,0,5
