order_id,customer_id,order_amount,order_date
5633,405,379.2,2025-01-27 08:00:00
5634,734,437.7,2025-01-27 09:00:00
5635,953,254.98,2025-01-27 10:00:00
5636,782,367.82,2025-01-27 11:00:00
5637,680,313.39,2025-01-27 12:00:00
5638,358,101.45,2025-01-27 13:00:00
5639,744,22.59,2025-01-27 14:00:00
5640,337,149.43,2025-01-27 15:00:00
5641,356,227.09,2025-01-27 16:00:00
5642,861,312.38,2025-01-27 17:00:00
5643,643,426.48,2025-01-27 18:00:00
5644,1015,106.16,2025-01-27 19:00:00
5645,963,71.52,2025-01-27 20:00:00
5646,772,482.11,2025-01-27 21:00:00
5647,711,62.94,2025-01-27 22:00:00
5648,598,244.46,2025-01-27 23:00:00
5649,401,296.93,2025-01-28 00:00:00
5650,361,275.27,2025-01-28 01:00:00
5651,922,52.16,2025-01-28 02:00:00
5652,108,37.94,2025-01-28 03:00:00
5653,692,61.69,2025-01-28 04:00:00
5654,973,296.94,2025-01-28 05:00:00
5655,763,276.73,2025-01-28 06:00:00
5656,804,124.53,2025-01-28 07:00:00
5657,84,322.51,2025-01-28 08:00:00
5658,494,411.83,2025-01-28 09:00:00
5659,142,30.37,2025-01-28 10:00:00
5660,999,254.08,2025-01-28 11:00:00
5661,1008,347.76,2025-01-28 12:00:00
5662,256,133.63,2025-01-28 13:00:00
5663,402,160.81,2025-01-28 14:00:00
5664,952,310.68,2025-01-28 15:00:00
5665,381,449.99,2025-01-28 16:00:00
5666,866,406.86,2025-01-28 17:00:00
5667,911,295.73,2025-01-28 18:00:00
5668,774,367.81,2025-01-28 19:00:00
5669,208,188.76,2025-01-28 20:00:00
5670,1003,324.07,2025-01-28 21:00:00
5671,1006,238.43,2025-01-28 22:00:00
5672,73,103.07,2025-01-28 23:00:00
5673,453,353.85,2025-01-29 00:00:00
5674,854,282.67,2025-01-29 01:00:00
5675,565,185.72,2025-01-29 02:00:00
5676,781,456.56,2025-01-29 03:00:00
5677,413,20.26,2025-01-29 04:00:00
5678,431,164.73,2025-01-29 05:00:00
5679,581,37.87,2025-01-29 06:00:00
5680,1005,385.6,2025-01-29 07:00:00
5681,201,354.03,2025-01-29 08:00:00
5682,611,172.36,2025-01-29 09:00:00
5683,738,341.07,2025-01-29 10:00:00
5684,996,204.01,2025-01-29 11:00:00
5685,657,380.56,2025-01-29 12:00:00
5686,666,232.55,2025-01-29 13:00:00
5687,469,212.02,2025-01-29 14:00:00
5688,299,468.02,2025-01-29 15:00:00
5689,166,132.93,2025-01-29 16:00:00
5690,915,69.02,2025-01-29 17:00:00
5691,561,296.43,2025-01-29 18:00:00
5692,789,484.97,2025-01-29 19:00:00
5693,627,195.14,2025-01-29 20:00:00
5694,384,40.4,2025-01-29 21:00:00
5695,467,176.26,2025-01-29 22:00:00
5696,981,257.91,2025-01-29 23:00:00
5697,823,89.34,2025-01-30 00:00:00
5698,344,332.47,2025-01-30 01:00:00
5699,987,498.9,2025-01-30 02:00:00
5700,804,231.35,2025-01-30 03:00:00
5701,420,183.82,2025-01-30 04:00:00
5702,235,206.35,2025-01-30 05:00:00
5703,295,66.42,2025-01-30 06:00:00
5704,686,442.8,2025-01-30 07:00:00
5705,317,213.26,2025-01-30 08:00:00
5706,692,199.76,2025-01-30 09:00:00
5707,286,333.25,2025-01-30 10:00:00
5708,579,226.6,2025-01-30 11:00:00
5709,601,327.63,2025-01-30 12:00:00
5710,70,40.11,2025-01-30 13:00:00
5711,960,408.72,2025-01-30 14:00:00
5712,786,470.85,2025-01-30 15:00:00
5713,916,327.9,2025-01-30 16:00:00
5714,843,477.74,2025-01-30 17:00:00
5715,569,84.2,2025-01-30 18:00:00
5716,149,243.93,2025-01-30 19:00:00
5717,801,304.89,2025-01-30 20:00:00
5718,527,295.05,2025-01-30 21:00:00
5719,648,206.72,2025-01-30 22:00:00
5720,347,175.66,2025-01-30 23:00:00
5721,989,72.14,2025-01-31 00:00:00
5722,575,201.95,2025-01-31 01:00:00
5723,383,89.7,2025-01-31 02:00:00
5724,51,369.84,2025-01-31 03:00:00
5725,424,112.33,2025-01-31 04:00:00
5726,342,38.7,2025-01-31 05:00:00
5727,886,280.66,2025-01-31 06:00:00
5728,983,301.66,2025-01-31 07:00:00
5729,602,437.24,2025-01-31 08:00:00
5730,367,292.72,2025-01-31 09:00:00
5731,551,179.29,2025-01-31 10:00:00
5732,877,403.48,2025-01-31 11:00:00
5733,430,274.74,2025-01-31 12:00:00
5734,672,48.85,2025-01-31 13:00:00
5735,63,287.27,2025-01-31 14:00:00
5736,553,454.93,2025-01-31 15:00:00
5737,280,204.19,2025-01-31 16:00:00
5738,1034,155.2,2025-01-31 17:00:00
5739,133,80.3,2025-01-31 18:00:00
5740,179,84.21,2025-01-31 19:00:00
5741,792,222.06,2025-01-31 20:00:00
5742,887,301.88,2025-01-31 21:00:00
5743,194,49.5,2025-01-31 22:00:00
5744,940,470.39,2025-01-31 23:00:00
5745,906,380.02,2025-02-01 00:00:00
5746,77,297.45,2025-02-01 01:00:00
5747,115,415.93,2025-02-01 02:00:00
5748,212,49.29,2025-02-01 03:00:00
5749,278,243.65,2025-02-01 04:00:00
5750,310,318.75,2025-02-01 05:00:00
5751,498,416.04,2025-02-01 06:00:00
5752,473,393.9,2025-02-01 07:00:00
5753,509,145.76,2025-02-01 08:00:00
5754,1001,471.03,2025-02-01 09:00:00
5755,725,70.93,2025-02-01 10:00:00
5756,350,438.82,2025-02-01 11:00:00
5757,968,485.76,2025-02-01 12:00:00
5758,352,96.81,2025-02-01 13:00:00
5759,336,363.81,2025-02-01 14:00:00
5760,444,29.74,2025-02-01 15:00:00
5761,59,208.66,2025-02-01 16:00:00
5762,756,262.98,2025-02-01 17:00:00
5763,679,294.52,2025-02-01 18:00:00
5764,319,468.61,2025-02-01 19:00:00
5765,641,339.4,2025-02-01 20:00:00
5766,1019,245.83,2025-02-01 21:00:00
5767,654,406.74,2025-02-01 22:00:00
5768,827,475.76,2025-02-01 23:00:00
5769,893,20.81,2025-02-02 00:00:00
5770,911,491.44,2025-02-02 01:00:00
5771,410,52.2,2025-02-02 02:00:00
5772,306,409.05,2025-02-02 03:00:00
5773,182,147.36,2025-02-02 04:00:00
5774,325,74.77,2025-02-02 05:00:00
5775,825,225.53,2025-02-02 06:00:00
5776,732,325.54,2025-02-02 07:00:00
5777,1021,196.67,2025-02-02 08:00:00
5778,562,36.74,2025-02-02 09:00:00
5779,362,303.74,2025-02-02 10:00:00
5780,625,452.18,2025-02-02 11:00:00
5781,935,197.78,2025-02-02 12:00:00
5782,1029,116.0,2025-02-02 13:00:00
5783,333,226.86,2025-02-02 14:00:00
5784,170,33.7,2025-02-02 15:00:00
5785,156,412.04,2025-02-02 16:00:00
5786,982,414.91,2025-02-02 17:00:00
5787,736,298.12,2025-02-02 18:00:00
5788,1046,183.02,2025-02-02 19:00:00
5789,253,401.89,2025-02-02 20:00:00
5790,214,281.8,2025-02-02 21:00:00
5791,354,414.71,2025-02-02 22:00:00
5792,546,319.41,2025-02-02 23:00:00
5793,681,394.36,2025-02-03 00:00:00
5794,605,303.3,2025-02-03 01:00:00
5795,873,212.93,2025-02-03 02:00:00
5796,205,479.39,2025-02-03 03:00:00
5797,416,275.15,2025-02-03 04:00:00
5798,768,306.49,2025-02-03 05:00:00
5799,951,118.04,2025-02-03 06:00:00
5800,669,316.57,2025-02-03 07:00:00
5801,300,290.09,2025-02-03 08:00:00
5802,1006,100.57,2025-02-03 09:00:00
5803,965,39.2,2025-02-03 10:00:00
5804,931,306.14,2025-02-03 11:00:00
5805,383,384.21,2025-02-03 12:00:00
5806,691,266.47,2025-02-03 13:00:00
5807,1018,121.12,2025-02-03 14:00:00
5808,560,336.6,2025-02-03 15:00:00
5809,342,49.25,2025-02-03 16:00:00
5810,69,226.5,2025-02-03 17:00:00
5811,331,90.05,2025-02-03 18:00:00
5812,846,100.38,2025-02-03 19:00:00
5813,50,109.12,2025-02-03 20:00:00
5814,168,199.49,2025-02-03 21:00:00
5815,84,35.06,2025-02-03 22:00:00
5816,247,204.92,2025-02-03 23:00:00
5817,534,260.74,2025-02-04 00:00:00
5818,806,246.81,2025-02-04 01:00:00
5819,108,197.56,2025-02-04 02:00:00
5820,886,421.18,2025-02-04 03:00:00
5821,210,81.21,2025-02-04 04:00:00
5822,740,257.79,2025-02-04 05:00:00
5823,255,40.4,2025-02-04 06:00:00
5824,61,44.87,2025-02-04 07:00:00
5825,539,291.19,2025-02-04 08:00:00
5826,325,287.35,2025-02-04 09:00:00
5827,742,440.24,2025-02-04 10:00:00
5828,291,283.36,2025-02-04 11:00:00
5829,265,480.3,2025-02-04 12:00:00
5830,300,33.86,2025-02-04 13:00:00
5831,860,58.02,2025-02-04 14:00:00
5832,175,31.59,2025-02-04 15:00:00
5833,1043,100.79,2025-02-04 16:00:00
5834,266,275.22,2025-02-04 17:00:00
5835,355,326.33,2025-02-04 18:00:00
5836,846,32.34,2025-02-04 19:00:00
5837,234,473.53,2025-02-04 20:00:00
5838,88,422.66,2025-02-04 21:00:00
5839,272,155.34,2025-02-04 22:00:00
5840,233,47.82,2025-02-04 23:00:00
5841,544,93.24,2025-02-05 00:00:00
5842,476,72.2,2025-02-05 01:00:00
5843,227,70.41,2025-02-05 02:00:00
5844,968,264.1,2025-02-05 03:00:00
5845,477,130.47,2025-02-05 04:00:00
5846,343,185.49,2025-02-05 05:00:00
5847,901,494.86,2025-02-05 06:00:00
5848,200,345.31,2025-02-05 07:00:00
5849,433,475.0,2025-02-05 08:00:00
5850,687,79.85,2025-02-05 09:00:00
5851,862,197.25,2025-02-05 10:00:00
5852,357,281.82,2025-02-05 11:00:00
5853,385,47.61,2025-02-05 12:00:00
5854,995,12.05,2025-02-05 13:00:00
5855,795,338.51,2025-02-05 14:00:00
5856,941,324.49,2025-02-05 15:00:00
5857,424,211.29,2025-02-05 16:00:00
5858,57,249.93,2025-02-05 17:00:00
5859,390,213.57,2025-02-05 18:00:00
5860,178,21.76,2025-02-05 19:00:00
5861,825,174.33,2025-02-05 20:00:00
5862,718,96.77,2025-02-05 21:00:00
5863,401,58.23,2025-02-05 22:00:00
5864,407,478.79,2025-02-05 23:00:00
5865,566,303.69,2025-02-06 00:00:00
5866,544,367.04,2025-02-06 01:00:00
5867,135,164.53,2025-02-06 02:00:00
5868,224,202.64,2025-02-06 03:00:00
5869,851,126.09,2025-02-06 04:00:00
5870,242,57.51,2025-02-06 05:00:00
5871,360,97.73,2025-02-06 06:00:00
5872,168,400.78,2025-02-06 07:00:00
5873,267,342.0,2025-02-06 08:00:00
5874,476,278.0,2025-02-06 09:00:00
5875,1019,242.79,2025-02-06 10:00:00
5876,463,461.99,2025-02-06 11:00:00
5877,163,45.64,2025-02-06 12:00:00
5878,1027,147.49,2025-02-06 13:00:00
5879,194,181.47,2025-02-06 14:00:00
5880,587,393.39,2025-02-06 15:00:00
5881,697,496.33,2025-02-06 16:00:00
5882,352,127.93,2025-02-06 17:00:00
5883,793,438.41,2025-02-06 18:00:00
5884,930,417.01,2025-02-06 19:00:00
5885,637,120.08,2025-02-06 20:00:00
5886,1036,205.67,2025-02-06 21:00:00
5887,889,210.74,2025-02-06 22:00:00
5888,394,489.33,2025-02-06 23:00:00
5889,863,98.64,2025-02-07 00:00:00
5890,1013,401.59,2025-02-07 01:00:00
5891,850,173.75,2025-02-07 02:00:00
5892,50,368.13,2025-02-07 03:00:00
5893,196,215.81,2025-02-07 04:00:00
5894,336,293.4,2025-02-07 05:00:00
5895,1025,417.98,2025-02-07 06:00:00
5896,703,404.04,2025-02-07 07:00:00
5897,102,434.55,2025-02-07 08:00:00
5898,353,39.21,2025-02-07 09:00:00
5899,118,349.1,2025-02-07 10:00:00
5900,410,78.59,2025-02-07 11:00:00
5901,651,213.75,2025-02-07 12:00:00
5902,1007,278.81,2025-02-07 13:00:00
5903,269,207.34,2025-02-07 14:00:00
5904,1011,264.61,2025-02-07 15:00:00
5905,753,498.3,2025-02-07 16:00:00
5906,1015,76.26,2025-02-07 17:00:00
5907,624,340.97,2025-02-07 18:00:00
5908,634,204.04,2025-02-07 19:00:00
5909,210,75.17,2025-02-07 20:00:00
5910,730,87.78,2025-02-07 21:00:00
5911,138,475.14,2025-02-07 22:00:00
5912,737,441.0,2025-02-07 23:00:00
5913,830,454.45,2025-02-08 00:00:00
5914,634,495.85,2025-02-08 01:00:00
5915,806,112.07,2025-02-08 02:00:00
5916,638,184.17,2025-02-08 03:00:00
5917,208,337.92,2025-02-08 04:00:00
5918,538,247.06,2025-02-08 05:00:00
5919,1020,215.01,2025-02-08 06:00:00
5920,373,185.33,2025-02-08 07:00:00
5921,659,300.95,2025-02-08 08:00:00
5922,430,292.04,2025-02-08 09:00:00
5923,151,89.11,2025-02-08 10:00:00
5924,543,241.15,2025-02-08 11:00:00
5925,693,281.2,2025-02-08 12:00:00
5926,663,289.44,2025-02-08 13:00:00
5927,68,112.95,2025-02-08 14:00:00
5928,503,373.71,2025-02-08 15:00:00
5929,531,22.35,2025-02-08 16:00:00
5930,643,183.87,2025-02-08 17:00:00
5931,446,392.3,2025-02-08 18:00:00
5932,1050,286.31,2025-02-08 19:00:00
5933,328,137.97,2025-02-08 20:00:00
5934,900,350.53,2025-02-08 21:00:00
5935,414,288.02,2025-02-08 22:00:00
5936,380,400.16,2025-02-08 23:00:00
5937,690,370.16,2025-02-09 00:00:00
5938,393,308.95,2025-02-09 01:00:00
5939,871,249.21,2025-02-09 02:00:00
5940,504,75.26,2025-02-09 03:00:00
5941,650,138.05,2025-02-09 04:00:00
5942,774,215.36,2025-02-09 05:00:00
5943,704,303.66,2025-02-09 06:00:00
5944,114,261.72,2025-02-09 07:00:00
5945,125,151.21,2025-02-09 08:00:00
5946,760,13.17,2025-02-09 09:00:00
5947,192,253.16,2025-02-09 10:00:00
5948,966,149.96,2025-02-09 11:00:00
5949,964,369.96,2025-02-09 12:00:00
5950,877,21.73,2025-02-09 13:00:00
5951,654,296.57,2025-02-09 14:00:00
5952,522,471.32,2025-02-09 15:00:00
5953,466,95.46,2025-02-09 16:00:00
5954,354,241.11,2025-02-09 17:00:00
5955,785,54.8,2025-02-09 18:00:00
5956,546,316.58,2025-02-09 19:00:00
5957,340,279.76,2025-02-09 20:00:00
5958,989,209.61,2025-02-09 21:00:00
5959,151,265.47,2025-02-09 22:00:00
5960,1035,449.32,2025-02-09 23:00:00
5961,316,106.18,2025-02-10 00:00:00
5962,916,21.06,2025-02-10 01:00:00
5963,1017,432.22,2025-02-10 02:00:00
5964,671,292.79,2025-02-10 03:00:00
5965,1023,446.42,2025-02-10 04:00:00
5966,891,302.5,2025-02-10 05:00:00
5967,1011,406.98,2025-02-10 06:00:00
5968,991,220.54,2025-02-10 07:00:00
5969,826,377.43,2025-02-10 08:00:00
5970,52,457.39,2025-02-10 09:00:00
5971,134,290.34,2025-02-10 10:00:00
5972,843,98.58,2025-02-10 11:00:00
5973,377,141.71,2025-02-10 12:00:00
5974,865,107.34,2025-02-10 13:00:00
5975,499,130.96,2025-02-10 14:00:00
5976,503,160.14,2025-02-10 15:00:00
5977,973,282.02,2025-02-10 16:00:00
5978,678,298.12,2025-02-10 17:00:00
5979,270,218.98,2025-02-10 18:00:00
5980,203,311.56,2025-02-10 19:00:00
5981,714,49.97,2025-02-10 20:00:00
5982,61,53.02,2025-02-10 21:00:00
5983,182,94.2,2025-02-10 22:00:00
5984,1043,263.86,2025-02-10 23:00:00
5985,353,114.86,2025-02-11 00:00:00
5986,342,148.81,2025-02-11 01:00:00
5987,1024,206.15,2025-02-11 02:00:00
5988,349,407.81,2025-02-11 03:00:00
5989,789,16.79,2025-02-11 04:00:00
5990,832,328.2,2025-02-11 05:00:00
5991,92,337.75,2025-02-11 06:00:00
5992,993,401.34,2025-02-11 07:00:00
5993,392,467.05,2025-02-11 08:00:00
5994,375,19.87,2025-02-11 09:00:00
5995,863,85.35,2025-02-11 10:00:00
5996,547,444.22,2025-02-11 11:00:00
5997,413,234.67,2025-02-11 12:00:00
5998,940,286.65,2025-02-11 13:00:00
5999,476,334.88,2025-02-11 14:00:00
6000,70,342.74,2025-02-11 15:00:00
6001,456,466.55,2025-02-11 16:00:00
6002,668,498.51,2025-02-11 17:00:00
6003,385,362.88,2025-02-11 18:00:00
6004,864,150.74,2025-02-11 19:00:00
6005,166,441.08,2025-02-11 20:00:00
6006,173,34.12,2025-02-11 21:00:00
6007,448,123.23,2025-02-11 22:00:00
6008,842,449.72,2025-02-11 23:00:00
6009,853,135.53,2025-02-12 00:00:00
6010,764,118.12,2025-02-12 01:00:00
6011,100,77.68,2025-02-12 02:00:00
6012,832,430.96,2025-02-12 03:00:00
6013,373,255.03,2025-02-12 04:00:00
6014,838,340.7,2025-02-12 05:00:00
6015,190,127.14,2025-02-12 06:00:00
6016,519,381.44,2025-02-12 07:00:00
6017,836,382.4,2025-02-12 08:00:00
6018,851,163.17,2025-02-12 09:00:00
6019,383,211.23,2025-02-12 10:00:00
6020,942,112.75,2025-02-12 11:00:00
6021,1013,488.51,2025-02-12 12:00:00
6022,422,326.35,2025-02-12 13:00:00
6023,613,467.93,2025-02-12 14:00:00
6024,543,158.66,2025-02-12 15:00:00
6025,588,393.13,2025-02-12 16:00:00
6026,718,385.27,2025-02-12 17:00:00
6027,800,348.91,2025-02-12 18:00:00
6028,205,483.16,2025-02-12 19:00:00
6029,340,202.84,2025-02-12 20:00:00
6030,697,74.05,2025-02-12 21:00:00
6031,193,339.14,2025-02-12 22:00:00
6032,155,367.36,2025-02-12 23:00:00
6033,469,291.78,2025-02-13 00:00:00
6034,719,111.34,2025-02-13 01:00:00
6035,707,257.18,2025-02-13 02:00:00
6036,51,162.97,2025-02-13 03:00:00
6037,994,219.46,2025-02-13 04:00:00
6038,638,326.16,2025-02-13 05:00:00
6039,693,375.16,2025-02-13 06:00:00
6040,139,123.79,2025-02-13 07:00:00
6041,394,208.61,2025-02-13 08:00:00
6042,399,141.89,2025-02-13 09:00:00
6043,508,107.33,2025-02-13 10:00:00
6044,312,393.86,2025-02-13 11:00:00
6045,400,455.53,2025-02-13 12:00:00
6046,157,191.41,2025-02-13 13:00:00
6047,635,378.13,2025-02-13 14:00:00
6048,88,449.53,2025-02-13 15:00:00
6049,958,424.6,2025-02-13 16:00:00
6050,208,99.58,2025-02-13 17:00:00
6051,632,478.58,2025-02-13 18:00:00
6052,1008,194.57,2025-02-13 19:00:00
6053,361,176.23,2025-02-13 20:00:00
6054,290,40.59,2025-02-13 21:00:00
6055,987,248.23,2025-02-13 22:00:00
6056,494,63.42,2025-02-13 23:00:00
6057,347,131.78,2025-02-14 00:00:00
6058,1001,165.3,2025-02-14 01:00:00
6059,85,406.32,2025-02-14 02:00:00
6060,133,438.99,2025-02-14 03:00:00
6061,501,158.21,2025-02-14 04:00:00
6062,935,430.76,2025-02-14 05:00:00
6063,824,430.04,2025-02-14 06:00:00
6064,871,384.68,2025-02-14 07:00:00
6065,434,81.88,2025-02-14 08:00:00
6066,221,348.26,2025-02-14 09:00:00
6067,425,473.06,2025-02-14 10:00:00
6068,734,344.44,2025-02-14 11:00:00
6069,411,172.49,2025-02-14 12:00:00
6070,608,255.28,2025-02-14 13:00:00
6071,940,326.41,2025-02-14 14:00:00
6072,190,260.18,2025-02-14 15:00:00
6073,936,68.78,2025-02-14 16:00:00
6074,967,162.91,2025-02-14 17:00:00
6075,167,403.17,2025-02-14 18:00:00
6076,326,432.09,2025-02-14 19:00:00
6077,775,77.28,2025-02-14 20:00:00
6078,269,476.67,2025-02-14 21:00:00
6079,954,171.12,2025-02-14 22:00:00
6080,75,334.53,2025-02-14 23:00:00
6081,570,378.39,2025-02-15 00:00:00
6082,832,407.85,2025-02-15 01:00:00
6083,59,473.42,2025-02-15 02:00:00
6084,1033,163.33,2025-02-15 03:00:00
6085,427,430.67,2025-02-15 04:00:00
6086,682,74.53,2025-02-15 05:00:00
6087,686,355.47,2025-02-15 06:00:00
6088,731,373.57,2025-02-15 07:00:00
6089,633,342.08,2025-02-15 08:00:00
6090,201,133.63,2025-02-15 09:00:00
6091,769,437.79,2025-02-15 10:00:00
6092,98,92.74,2025-02-15 11:00:00
6093,203,36.28,2025-02-15 12:00:00
6094,908,361.56,2025-02-15 13:00:00
6095,342,242.98,2025-02-15 14:00:00
6096,629,426.06,2025-02-15 15:00:00
6097,99,197.86,2025-02-15 16:00:00
6098,713,92.46,2025-02-15 17:00:00
6099,580,419.86,2025-02-15 18:00:00
6100,661,278.97,2025-02-15 19:00:00
6101,109,102.71,2025-02-15 20:00:00
6102,216,362.99,2025-02-15 21:00:00
6103,251,260.45,2025-02-15 22:00:00
6104,906,306.11,2025-02-15 23:00:00
6105,195,235.84,2025-02-16 00:00:00
6106,964,416.07,2025-02-16 01:00:00
6107,725,416.49,2025-02-16 02:00:00
6108,1019,357.6,2025-02-16 03:00:00
6109,1042,61.65,2025-02-16 04:00:00
6110,488,421.04,2025-02-16 05:00:00
6111,291,338.8,2025-02-16 06:00:00
6112,630,351.54,2025-02-16 07:00:00
6113,736,187.86,2025-02-16 08:00:00
6114,610,440.85,2025-02-16 09:00:00
6115,532,365.43,2025-02-16 10:00:00
6116,157,65.17,2025-02-16 11:00:00
6117,275,209.81,2025-02-16 12:00:00
6118,722,444.33,2025-02-16 13:00:00
6119,680,33.13,2025-02-16 14:00:00
6120,710,481.09,2025-02-16 15:00:00
6121,1026,342.79,2025-02-16 16:00:00
6122,711,319.37,2025-02-16 17:00:00
6123,481,142.57,2025-02-16 18:00:00
6124,854,131.91,2025-02-16 19:00:00
6125,704,471.61,2025-02-16 20:00:00
6126,468,156.15,2025-02-16 21:00:00
6127,1037,390.0,2025-02-16 22:00:00
6128,504,202.63,2025-02-16 23:00:00
6129,209,78.23,2025-02-17 00:00:00
6130,572,15.25,2025-02-17 01:00:00
6131,699,276.69,2025-02-17 02:00:00
6132,1018,488.13,2025-02-17 03:00:00
6133,639,190.88,2025-02-17 04:00:00
6134,126,185.02,2025-02-17 05:00:00
6135,558,178.6,2025-02-17 06:00:00
6136,490,265.07,2025-02-17 07:00:00
6137,303,225.93,2025-02-17 08:00:00
6138,970,441.16,2025-02-17 09:00:00
6139,819,257.71,2025-02-17 10:00:00
6140,369,258.8,2025-02-17 11:00:00
6141,852,77.8,2025-02-17 12:00:00
6142,312,491.54,2025-02-17 13:00:00
6143,646,132.49,2025-02-17 14:00:00
6144,707,45.95,2025-02-17 15:00:00
6145,884,334.94,2025-02-17 16:00:00
6146,603,301.73,2025-02-17 17:00:00
6147,423,213.42,2025-02-17 18:00:00
6148,686,216.87,2025-02-17 19:00:00
6149,216,394.68,2025-02-17 20:00:00
6150,986,105.9,2025-02-17 21:00:00
6151,802,411.92,2025-02-17 22:00:00
6152,508,327.89,2025-02-17 23:00:00
6153,1048,215.3,2025-02-18 00:00:00
6154,329,234.43,2025-02-18 01:00:00
6155,749,135.76,2025-02-18 02:00:00
6156,351,378.54,2025-02-18 03:00:00
6157,580,261.31,2025-02-18 04:00:00
6158,629,167.22,2025-02-18 05:00:00
6159,267,302.06,2025-02-18 06:00:00
6160,151,497.91,2025-02-18 07:00:00
6161,603,223.28,2025-02-18 08:00:00
6162,337,461.14,2025-02-18 09:00:00
6163,216,179.06,2025-02-18 10:00:00
6164,670,36.82,2025-02-18 11:00:00
6165,85,110.08,2025-02-18 12:00:00
6166,793,215.16,2025-02-18 13:00:00
6167,790,117.62,2025-02-18 14:00:00
6168,402,10.11,2025-02-18 15:00:00
6169,725,458.35,2025-02-18 16:00:00
6170,948,423.5,2025-02-18 17:00:00
6171,122,373.72,2025-02-18 18:00:00
6172,697,92.23,2025-02-18 19:00:00
6173,402,68.98,2025-02-18 20:00:00
6174,940,43.13,2025-02-18 21:00:00
6175,119,364.77,2025-02-18 22:00:00
6176,474,465.12,2025-02-18 23:00:00
6177,1048,220.96,2025-02-19 00:00:00
6178,757,68.38,2025-02-19 01:00:00
6179,830,261.07,2025-02-19 02:00:00
6180,610,180.93,2025-02-19 03:00:00
6181,877,193.66,2025-02-19 04:00:00
6182,691,314.45,2025-02-19 05:00:00
6183,1005,362.17,2025-02-19 06:00:00
6184,566,64.2,2025-02-19 07:00:00
6185,477,27.44,2025-02-19 08:00:00
6186,588,497.22,2025-02-19 09:00:00
6187,209,124.04,2025-02-19 10:00:00
6188,198,36.38,2025-02-19 11:00:00
6189,825,103.04,2025-02-19 12:00:00
6190,279,29.09,2025-02-19 13:00:00
6191,761,201.99,2025-02-19 14:00:00
6192,611,403.18,2025-02-19 15:00:00
6193,116,177.21,2025-02-19 16:00:00
6194,861,227.65,2025-02-19 17:00:00
6195,430,341.04,2025-02-19 18:00:00
6196,107,259.36,2025-02-19 19:00:00
6197,308,432.11,2025-02-19 20:00:00
6198,391,434.36,2025-02-19 21:00:00
6199,887,14.86,2025-02-19 22:00:00
6200,179,391.24,2025-02-19 23:00:00
6201,776,235.76,2025-02-20 00:00:00
6202,221,494.53,2025-02-20 01:00:00
6203,819,246.78,2025-02-20 02:00:00
6204,663,493.58,2025-02-20 03:00:00
6205,258,379.74,2025-02-20 04:00:00
6206,852,131.82,2025-02-20 05:00:00
6207,403,273.81,2025-02-20 06:00:00
6208,520,496.15,2025-02-20 07:00:00
6209,847,430.19,2025-02-20 08:00:00
6210,165,57.71,2025-02-20 09:00:00
6211,313,356.12,2025-02-20 10:00:00
6212,711,179.33,2025-02-20 11:00:00
6213,861,13.42,2025-02-20 12:00:00
6214,491,207.71,2025-02-20 13:00:00
6215,597,125.03,2025-02-20 14:00:00
6216,502,411.25,2025-02-20 15:00:00
6217,894,175.29,2025-02-20 16:00:00
6218,526,415.49,2025-02-20 17:00:00
6219,336,10.29,2025-02-20 18:00:00
6220,352,160.83,2025-02-20 19:00:00
6221,360,128.17,2025-02-20 20:00:00
6222,257,124.45,2025-02-20 21:00:00
6223,667,43.41,2025-02-20 22:00:00
6224,495,101.69,2025-02-20 23:00:00
6225,719,282.22,2025-02-21 00:00:00
6226,682,152.77,2025-02-21 01:00:00
6227,104,214.52,2025-02-21 02:00:00
6228,961,194.66,2025-02-21 03:00:00
6229,61,439.19,2025-02-21 04:00:00
6230,706,453.6,2025-02-21 05:00:00
6231,449,251.55,2025-02-21 06:00:00
6232,957,171.78,2025-02-21 07:00:00
6233,697,62.33,2025-02-21 08:00:00
6234,1029,477.17,2025-02-21 09:00:00
6235,564,39.51,2025-02-21 10:00:00
6236,705,155.85,2025-02-21 11:00:00
6237,591,156.05,2025-02-21 12:00:00
6238,286,167.0,2025-02-21 13:00:00
6239,328,90.5,2025-02-21 14:00:00
6240,397,393.75,2025-02-21 15:00:00
6241,676,70.02,2025-02-21 16:00:00
6242,153,321.1,2025-02-21 17:00:00
6243,679,70.68,2025-02-21 18:00:00
6244,566,44.56,2025-02-21 19:00:00
6245,1029,455.62,2025-02-21 20:00:00
6246,921,103.16,2025-02-21 21:00:00
6247,297,412.41,2025-02-21 22:00:00
6248,413,276.87,2025-02-21 23:00:00
6249,370,48.15,2025-02-22 00:00:00
6250,682,478.17,2025-02-22 01:00:00
6251,335,131.01,2025-02-22 02:00:00
6252,198,431.23,2025-02-22 03:00:00
6253,133,92.72,2025-02-22 04:00:00
6254,1015,428.43,2025-02-22 05:00:00
6255,455,16.48,2025-02-22 06:00:00
6256,1027,260.77,2025-02-22 07:00:00
6257,505,387.03,2025-02-22 08:00:00
6258,792,468.05,2025-02-22 09:00:00
6259,849,455.51,2025-02-22 10:00:00
6260,210,411.62,2025-02-22 11:00:00
6261,833,445.21,2025-02-22 12:00:00
6262,509,107.62,2025-02-22 13:00:00
6263,599,149.25,2025-02-22 14:00:00
6264,549,151.59,2025-02-22 15:00:00
6265,787,194.76,2025-02-22 16:00:00
