transaction_id,customer_id,customer_type,product,transaction_date,amount,status,acquisition_cost
TX_00006393,CUST_001636,SMB,Cloud Pro,2026-06-20 14:12:40.227522,88.79,SUCCESS,32.0
TX_00006394,CUST_001636,SMB,Analytics Suite,2026-06-18 14:12:40.227522,99.15,SUCCESS,32.0
TX_00006395,CUST_001637,SMB,Cloud Pro,2026-06-18 14:12:40.227522,120.97,SUCCESS,32.0
TX_00006396,CUST_001637,SMB,Cloud Pro,2026-06-22 14:12:40.227522,99.96,SUCCESS,32.0
TX_00006397,CUST_001637,SMB,Analytics Suite,2026-06-14 14:12:40.227522,84.69,SUCCESS,32.0
TX_00006398,CUST_001637,SMB,Analytics Suite,2026-07-22 14:12:40.339044,94.59,SUCCESS,32.0
TX_00006399,CUST_001637,SMB,Cloud Pro,2026-07-30 14:12:40.339059,64.67,SUCCESS,32.0
TX_00006400,CUST_001638,SMB,Analytics Suite,2026-06-15 14:12:40.227522,86.78,SUCCESS,32.0
TX_00006401,CUST_001638,SMB,Cloud Pro,2026-06-26 14:12:40.227522,116.56,SUCCESS,32.0
TX_00006402,CUST_001638,SMB,Enterprise Core,2026-08-01 14:12:40.339103,92.61,SUCCESS,32.0
TX_00006403,CUST_001638,SMB,Analytics Suite,2026-07-14 14:12:40.339119,95.44,SUCCESS,32.0
TX_00006404,CUST_001638,SMB,Cloud Pro,2026-08-08 14:12:40.339134,93.67,SUCCESS,32.0
TX_00006405,CUST_001639,Startup,Analytics Suite,2026-06-29 14:12:40.227522,44.91,SUCCESS,18.0
TX_00006406,CUST_001639,Startup,Analytics Suite,2026-06-25 14:12:40.227522,56.35,SUCCESS,18.0
TX_00006407,CUST_001639,Startup,Enterprise Core,2026-06-28 14:12:40.227522,45.99,SUCCESS,18.0
TX_00006408,CUST_001639,Startup,Cloud Pro,2026-07-17 14:12:40.339216,52.41,SUCCESS,18.0
TX_00006409,CUST_001640,Startup,Analytics Suite,2026-06-24 14:12:40.227522,40.11,SUCCESS,18.0
TX_00006410,CUST_001640,Startup,Enterprise Core,2026-07-14 14:12:40.339256,52.18,SUCCESS,18.0
TX_00006411,CUST_001640,Startup,Analytics Suite,2026-07-21 14:12:40.339285,62.68,SUCCESS,18.0
TX_00006412,CUST_001641,Startup,Analytics Suite,2026-07-02 14:12:40.227522,36.4,SUCCESS,18.0
TX_00006413,CUST_001641,Startup,Enterprise Core,2026-07-31 14:12:40.339319,22.41,SUCCESS,18.0
TX_00006414,CUST_001641,Startup,Analytics Suite,2026-07-18 14:12:40.339335,37.29,SUCCESS,18.0
TX_00006415,CUST_001641,Startup,Cloud Pro,2026-08-10 14:12:40.339350,46.98,SUCCESS,18.0
TX_00006416,CUST_001642,Startup,Enterprise Core,2026-06-27 14:12:40.227522,53.39,SUCCESS,18.0
TX_00006417,CUST_001642,Startup,Enterprise Core,2026-07-07 14:12:40.227522,42.55,SUCCESS,18.0
TX_00006418,CUST_001642,Startup,Enterprise Core,2026-06-22 14:12:40.227522,47.16,SUCCESS,18.0
TX_00006419,CUST_001642,Startup,Cloud Pro,2026-08-04 14:12:40.339407,51.25,SUCCESS,18.0
TX_00006420,CUST_001643,Startup,Analytics Suite,2026-06-21 14:12:40.227522,40.72,SUCCESS,18.0
TX_00006421,CUST_001643,Startup,Enterprise Core,2026-06-18 14:12:40.227522,35.88,SUCCESS,18.0
TX_00006422,CUST_001643,Startup,Cloud Pro,2026-08-08 14:12:40.339452,44.03,SUCCESS,18.0
TX_00006423,CUST_001643,Startup,Analytics Suite,2026-08-10 14:12:40.339468,52.63,SUCCESS,18.0
TX_00006424,CUST_001643,Startup,Enterprise Core,2026-08-08 14:12:40.339651,53.68,SUCCESS,18.0
TX_00006425,CUST_001644,Startup,Analytics Suite,2026-07-08 14:12:40.227522,57.66,SUCCESS,18.0
TX_00006426,CUST_001644,Startup,Cloud Pro,2026-06-24 14:12:40.227522,18.04,SUCCESS,18.0
TX_00006427,CUST_001644,Startup,Cloud Pro,2026-06-25 14:12:40.227522,47.22,SUCCESS,18.0
TX_00006428,CUST_001644,Startup,Enterprise Core,2026-08-05 14:12:40.339723,48.87,SUCCESS,18.0
TX_00006429,CUST_001644,Startup,Enterprise Core,2026-08-02 14:12:40.339739,51.73,SUCCESS,18.0
TX_00006430,CUST_001644,Startup,Cloud Pro,2026-08-04 14:12:40.339755,55.18,SUCCESS,18.0
TX_00006431,CUST_001645,Enterprise,Cloud Pro,2026-07-06 14:12:40.227522,301.53,SUCCESS,45.0
TX_00006432,CUST_001645,Enterprise,Analytics Suite,2026-07-19 14:12:40.339789,244.91,SUCCESS,45.0
TX_00006433,CUST_001646,Startup,Enterprise Core,2026-06-30 14:12:40.227522,49.88,SUCCESS,18.0
TX_00006434,CUST_001646,Startup,Cloud Pro,2026-07-25 14:12:40.339823,37.32,SUCCESS,18.0
TX_00006435,CUST_001646,Startup,Cloud Pro,2026-07-17 14:12:40.339839,35.48,SUCCESS,18.0
TX_00006436,CUST_001646,Startup,Enterprise Core,2026-07-28 14:12:40.339856,44.16,SUCCESS,18.0
TX_00006437,CUST_001647,SMB,Analytics Suite,2026-07-06 14:12:40.227522,93.24,SUCCESS,32.0
TX_00006438,CUST_001647,SMB,Analytics Suite,2026-07-05 14:12:40.227522,100.45,SUCCESS,32.0
TX_00006439,CUST_001647,SMB,Cloud Pro,2026-06-30 14:12:40.227522,82.03,SUCCESS,32.0
TX_00006440,CUST_001647,SMB,Cloud Pro,2026-07-23 14:12:40.339915,97.58,SUCCESS,32.0
TX_00006441,CUST_001647,SMB,Analytics Suite,2026-08-03 14:12:40.339930,109.72,SUCCESS,32.0
TX_00006442,CUST_001648,Startup,Analytics Suite,2026-06-24 14:12:40.227522,36.27,FAILED,18.0
TX_00006443,CUST_001648,Startup,Enterprise Core,2026-07-17 14:12:40.339963,53.68,SUCCESS,18.0
TX_00006444,CUST_001648,Startup,Analytics Suite,2026-07-14 14:12:40.339978,32.07,SUCCESS,18.0
TX_00006445,CUST_001648,Startup,Cloud Pro,2026-07-31 14:12:40.339993,45.45,SUCCESS,18.0
TX_00006446,CUST_001649,Startup,Cloud Pro,2026-06-13 14:12:40.227522,35.61,SUCCESS,18.0
TX_00006447,CUST_001649,Startup,Cloud Pro,2026-06-19 14:12:40.227522,41.43,SUCCESS,18.0
TX_00006448,CUST_001649,Startup,Cloud Pro,2026-06-30 14:12:40.227522,38.83,SUCCESS,18.0
TX_00006449,CUST_001649,Startup,Cloud Pro,2026-08-03 14:12:40.340049,47.75,SUCCESS,18.0
TX_00006450,CUST_001650,Startup,Analytics Suite,2026-06-20 14:12:40.227522,43.26,SUCCESS,18.0
TX_00006451,CUST_001650,Startup,Enterprise Core,2026-06-12 14:12:40.227522,43.85,SUCCESS,18.0
TX_00006452,CUST_001650,Startup,Analytics Suite,2026-07-21 14:12:40.340094,35.8,SUCCESS,18.0
TX_00006453,CUST_001651,Enterprise,Cloud Pro,2026-06-11 14:12:40.227522,228.68,SUCCESS,45.0
TX_00006454,CUST_001651,Enterprise,Analytics Suite,2026-08-06 14:12:40.340125,244.49,SUCCESS,45.0
TX_00006455,CUST_001651,Enterprise,Enterprise Core,2026-08-01 14:12:40.340140,250.77,SUCCESS,45.0
TX_00006456,CUST_001652,SMB,Enterprise Core,2026-06-30 14:12:40.227522,82.94,SUCCESS,32.0
TX_00006457,CUST_001652,SMB,Analytics Suite,2026-06-19 14:12:40.227522,70.81,SUCCESS,32.0
TX_00006458,CUST_001652,SMB,Cloud Pro,2026-07-15 14:12:40.340211,88.89,SUCCESS,32.0
TX_00006459,CUST_001653,SMB,Analytics Suite,2026-06-19 14:12:40.227522,80.58,SUCCESS,32.0
TX_00006460,CUST_001653,SMB,Analytics Suite,2026-07-08 14:12:40.227522,95.72,SUCCESS,32.0
TX_00006461,CUST_001653,SMB,Enterprise Core,2026-06-13 14:12:40.227522,54.58,SUCCESS,32.0
TX_00006462,CUST_001653,SMB,Enterprise Core,2026-08-05 14:12:40.340270,73.42,SUCCESS,32.0
TX_00006463,CUST_001653,SMB,Enterprise Core,2026-07-20 14:12:40.340285,92.62,SUCCESS,32.0
TX_00006464,CUST_001653,SMB,Analytics Suite,2026-07-25 14:12:40.340300,79.26,SUCCESS,32.0
TX_00006465,CUST_001654,SMB,Enterprise Core,2026-06-15 14:12:40.227522,105.41,SUCCESS,32.0
TX_00006466,CUST_001654,SMB,Analytics Suite,2026-08-10 14:12:40.340331,97.23,SUCCESS,32.0
TX_00006467,CUST_001654,SMB,Cloud Pro,2026-08-07 14:12:40.340346,105.92,SUCCESS,32.0
TX_00006468,CUST_001655,Enterprise,Analytics Suite,2026-06-17 14:12:40.227522,250.94,SUCCESS,45.0
TX_00006469,CUST_001655,Enterprise,Cloud Pro,2026-07-03 14:12:40.227522,269.54,SUCCESS,45.0
TX_00006470,CUST_001655,Enterprise,Enterprise Core,2026-07-19 14:12:40.340390,202.15,SUCCESS,45.0
TX_00006471,CUST_001656,Startup,Cloud Pro,2026-06-30 14:12:40.227522,34.54,SUCCESS,18.0
TX_00006472,CUST_001656,Startup,Analytics Suite,2026-07-19 14:12:40.340421,46.17,SUCCESS,18.0
TX_00006473,CUST_001656,Startup,Cloud Pro,2026-07-16 14:12:40.340436,45.41,SUCCESS,18.0
TX_00006474,CUST_001656,Startup,Cloud Pro,2026-08-04 14:12:40.340450,66.91,SUCCESS,18.0
TX_00006475,CUST_001657,Startup,Analytics Suite,2026-06-14 14:12:40.227522,43.66,SUCCESS,18.0
TX_00006476,CUST_001657,Startup,Cloud Pro,2026-07-08 14:12:40.227522,61.19,FAILED,18.0
TX_00006477,CUST_001657,Startup,Analytics Suite,2026-07-15 14:12:40.340494,35.35,SUCCESS,18.0
TX_00006478,CUST_001657,Startup,Analytics Suite,2026-08-04 14:12:40.340509,49.22,SUCCESS,18.0
TX_00006479,CUST_001657,Startup,Cloud Pro,2026-08-01 14:12:40.340524,63.58,SUCCESS,18.0
TX_00006480,CUST_001658,SMB,Enterprise Core,2026-06-23 14:12:40.227522,81.96,SUCCESS,32.0
TX_00006481,CUST_001658,SMB,Enterprise Core,2026-06-26 14:12:40.227522,83.88,SUCCESS,32.0
TX_00006482,CUST_001658,SMB,Enterprise Core,2026-06-16 14:12:40.227522,96.17,SUCCESS,32.0
TX_00006483,CUST_001658,SMB,Enterprise Core,2026-08-03 14:12:40.340584,76.26,SUCCESS,32.0
TX_00006484,CUST_001658,SMB,Cloud Pro,2026-07-27 14:12:40.340600,69.89,SUCCESS,32.0
TX_00006485,CUST_001659,SMB,Cloud Pro,2026-07-05 14:12:40.227522,105.93,SUCCESS,32.0
TX_00006486,CUST_001659,SMB,Analytics Suite,2026-07-08 14:12:40.227522,105.42,SUCCESS,32.0
TX_00006487,CUST_001659,SMB,Enterprise Core,2026-07-26 14:12:40.340646,100.04,SUCCESS,32.0
TX_00006488,CUST_001659,SMB,Analytics Suite,2026-07-23 14:12:40.340662,82.72,SUCCESS,32.0
TX_00006489,CUST_001660,SMB,Analytics Suite,2026-06-21 14:12:40.227522,74.44,SUCCESS,32.0
TX_00006490,CUST_001660,SMB,Enterprise Core,2026-07-04 14:12:40.227522,76.4,SUCCESS,32.0
TX_00006491,CUST_001660,SMB,Analytics Suite,2026-08-07 14:12:40.340709,83.98,SUCCESS,32.0
TX_00006492,CUST_001661,Startup,Enterprise Core,2026-06-17 14:12:40.227522,47.55,SUCCESS,18.0
TX_00006493,CUST_001661,Startup,Cloud Pro,2026-06-24 14:12:40.227522,65.12,SUCCESS,18.0
TX_00006494,CUST_001661,Startup,Enterprise Core,2026-07-14 14:12:40.340756,46.24,SUCCESS,18.0
TX_00006495,CUST_001661,Startup,Enterprise Core,2026-07-19 14:12:40.340772,60.26,SUCCESS,18.0
TX_00006496,CUST_001661,Startup,Enterprise Core,2026-07-16 14:12:40.340787,49.99,SUCCESS,18.0
TX_00006497,CUST_001662,Startup,Enterprise Core,2026-06-27 14:12:40.227522,58.37,SUCCESS,18.0
TX_00006498,CUST_001662,Startup,Enterprise Core,2026-06-22 14:12:40.227522,45.8,SUCCESS,18.0
TX_00006499,CUST_001662,Startup,Enterprise Core,2026-06-18 14:12:40.227522,47.11,SUCCESS,18.0
TX_00006500,CUST_001662,Startup,Enterprise Core,2026-08-08 14:12:40.340846,29.27,SUCCESS,18.0
TX_00006501,CUST_001663,Startup,Enterprise Core,2026-06-26 14:12:40.227522,63.65,SUCCESS,18.0
TX_00006502,CUST_001663,Startup,Analytics Suite,2026-07-16 14:12:40.340879,34.76,SUCCESS,18.0
TX_00006503,CUST_001664,SMB,Cloud Pro,2026-07-06 14:12:40.227522,104.92,SUCCESS,32.0
TX_00006504,CUST_001664,SMB,Cloud Pro,2026-07-17 14:12:40.340911,121.67,SUCCESS,32.0
TX_00006505,CUST_001664,SMB,Analytics Suite,2026-08-02 14:12:40.340925,89.39,SUCCESS,32.0
TX_00006506,CUST_001665,Startup,Analytics Suite,2026-06-28 14:12:40.227522,34.36,SUCCESS,18.0
TX_00006507,CUST_001666,Startup,Enterprise Core,2026-06-19 14:12:40.227522,42.32,SUCCESS,18.0
TX_00006508,CUST_001666,Startup,Cloud Pro,2026-06-26 14:12:40.227522,55.43,SUCCESS,18.0
TX_00006509,CUST_001666,Startup,Enterprise Core,2026-06-28 14:12:40.227522,38.82,SUCCESS,18.0
TX_00006510,CUST_001666,Startup,Analytics Suite,2026-07-15 14:12:40.340996,51.88,SUCCESS,18.0
TX_00006511,CUST_001666,Startup,Enterprise Core,2026-07-26 14:12:40.341010,53.63,SUCCESS,18.0
TX_00006512,CUST_001666,Startup,Analytics Suite,2026-07-14 14:12:40.341025,49.26,SUCCESS,18.0
TX_00006513,CUST_001667,SMB,Analytics Suite,2026-06-12 14:12:40.227522,68.57,SUCCESS,32.0
TX_00006514,CUST_001667,SMB,Cloud Pro,2026-06-22 14:12:40.227522,84.39,SUCCESS,32.0
TX_00006515,CUST_001667,SMB,Enterprise Core,2026-07-07 14:12:40.227522,103.67,SUCCESS,32.0
TX_00006516,CUST_001667,SMB,Analytics Suite,2026-08-04 14:12:40.341080,114.34,SUCCESS,32.0
TX_00006517,CUST_001667,SMB,Enterprise Core,2026-07-14 14:12:40.341095,80.43,SUCCESS,32.0
TX_00006518,CUST_001668,Startup,Cloud Pro,2026-06-19 14:12:40.227522,50.84,SUCCESS,18.0
TX_00006519,CUST_001668,Startup,Enterprise Core,2026-06-17 14:12:40.227522,31.16,SUCCESS,18.0
TX_00006520,CUST_001668,Startup,Analytics Suite,2026-06-14 14:12:40.227522,40.66,SUCCESS,18.0
TX_00006521,CUST_001668,Startup,Cloud Pro,2026-08-08 14:12:40.341150,51.26,SUCCESS,18.0
TX_00006522,CUST_001669,SMB,Cloud Pro,2026-06-25 14:12:40.227522,80.64,SUCCESS,32.0
TX_00006523,CUST_001669,SMB,Enterprise Core,2026-06-22 14:12:40.227522,67.42,SUCCESS,32.0
TX_00006524,CUST_001669,SMB,Enterprise Core,2026-06-15 14:12:40.227522,111.75,SUCCESS,32.0
TX_00006525,CUST_001669,SMB,Analytics Suite,2026-08-10 14:12:40.341233,95.64,SUCCESS,32.0
TX_00006526,CUST_001669,SMB,Enterprise Core,2026-08-01 14:12:40.341249,78.46,SUCCESS,32.0
TX_00006527,CUST_001669,SMB,Analytics Suite,2026-07-22 14:12:40.341276,106.88,SUCCESS,32.0
TX_00006528,CUST_001670,Startup,Cloud Pro,2026-06-18 14:12:40.227522,34.6,SUCCESS,18.0
TX_00006529,CUST_001670,Startup,Cloud Pro,2026-08-07 14:12:40.341310,29.17,SUCCESS,18.0
TX_00006530,CUST_001670,Startup,Enterprise Core,2026-07-15 14:12:40.341327,61.61,SUCCESS,18.0
TX_00006531,CUST_001671,SMB,Cloud Pro,2026-06-20 14:12:40.227522,94.45,SUCCESS,32.0
TX_00006532,CUST_001672,Startup,Cloud Pro,2026-06-15 14:12:40.227522,37.92,SUCCESS,18.0
TX_00006533,CUST_001672,Startup,Cloud Pro,2026-07-05 14:12:40.227522,44.83,SUCCESS,18.0
TX_00006534,CUST_001672,Startup,Cloud Pro,2026-07-24 14:12:40.341386,47.05,SUCCESS,18.0
TX_00006535,CUST_001672,Startup,Analytics Suite,2026-07-18 14:12:40.341401,54.02,SUCCESS,18.0
TX_00006536,CUST_001672,Startup,Cloud Pro,2026-08-01 14:12:40.341417,48.26,SUCCESS,18.0
TX_00006537,CUST_001673,Startup,Cloud Pro,2026-07-05 14:12:40.227522,41.81,SUCCESS,18.0
TX_00006538,CUST_001673,Startup,Analytics Suite,2026-06-19 14:12:40.227522,37.14,SUCCESS,18.0
TX_00006539,CUST_001673,Startup,Analytics Suite,2026-07-23 14:12:40.341460,43.11,SUCCESS,18.0
TX_00006540,CUST_001673,Startup,Enterprise Core,2026-08-10 14:12:40.341475,43.56,SUCCESS,18.0
TX_00006541,CUST_001673,Startup,Cloud Pro,2026-08-06 14:12:40.341495,38.4,SUCCESS,18.0
TX_00006542,CUST_001674,Startup,Enterprise Core,2026-06-27 14:12:40.227522,44.63,SUCCESS,18.0
TX_00006543,CUST_001674,Startup,Cloud Pro,2026-06-21 14:12:40.227522,52.25,SUCCESS,18.0
TX_00006544,CUST_001674,Startup,Enterprise Core,2026-07-20 14:12:40.341540,49.89,SUCCESS,18.0
TX_00006545,CUST_001675,Startup,Cloud Pro,2026-06-26 14:12:40.227522,59.2,SUCCESS,18.0
TX_00006546,CUST_001675,Startup,Enterprise Core,2026-07-07 14:12:40.227522,55.24,SUCCESS,18.0
TX_00006547,CUST_001675,Startup,Cloud Pro,2026-07-05 14:12:40.227522,41.89,SUCCESS,18.0
TX_00006548,CUST_001675,Startup,Enterprise Core,2026-07-17 14:12:40.341603,41.74,SUCCESS,18.0
TX_00006549,CUST_001675,Startup,Cloud Pro,2026-07-17 14:12:40.341619,29.75,SUCCESS,18.0
TX_00006550,CUST_001675,Startup,Enterprise Core,2026-07-23 14:12:40.341634,56.49,SUCCESS,18.0
TX_00006551,CUST_001676,SMB,Enterprise Core,2026-06-20 14:12:40.227522,98.35,SUCCESS,32.0
TX_00006552,CUST_001676,SMB,Analytics Suite,2026-07-04 14:12:40.227522,72.27,SUCCESS,32.0
TX_00006553,CUST_001676,SMB,Enterprise Core,2026-08-04 14:12:40.341683,93.01,SUCCESS,32.0
TX_00006554,CUST_001676,SMB,Cloud Pro,2026-07-22 14:12:40.341699,89.81,SUCCESS,32.0
TX_00006555,CUST_001677,Enterprise,Cloud Pro,2026-06-19 14:12:40.227522,325.79,SUCCESS,45.0
TX_00006556,CUST_001677,Enterprise,Analytics Suite,2026-06-17 14:12:40.227522,290.95,SUCCESS,45.0
TX_00006557,CUST_001677,Enterprise,Enterprise Core,2026-06-15 14:12:40.227522,233.44,SUCCESS,45.0
TX_00006558,CUST_001677,Enterprise,Enterprise Core,2026-07-23 14:12:40.341760,221.53,SUCCESS,45.0
TX_00006559,CUST_001677,Enterprise,Analytics Suite,2026-08-04 14:12:40.341775,227.76,SUCCESS,45.0
TX_00006560,CUST_001677,Enterprise,Enterprise Core,2026-07-16 14:12:40.341793,237.74,SUCCESS,45.0
TX_00006561,CUST_001678,SMB,Enterprise Core,2026-06-24 14:12:40.227522,85.78,SUCCESS,32.0
TX_00006562,CUST_001678,SMB,Enterprise Core,2026-06-26 14:12:40.227522,94.63,SUCCESS,32.0
TX_00006563,CUST_001678,SMB,Enterprise Core,2026-07-24 14:12:40.341841,88.02,SUCCESS,32.0
TX_00006564,CUST_001679,SMB,Cloud Pro,2026-06-26 14:12:40.227522,89.16,SUCCESS,32.0
TX_00006565,CUST_001679,SMB,Cloud Pro,2026-07-04 14:12:40.227522,85.34,SUCCESS,32.0
TX_00006566,CUST_001680,Startup,Enterprise Core,2026-06-13 14:12:40.227522,37.82,SUCCESS,18.0
TX_00006567,CUST_001680,Startup,Analytics Suite,2026-07-30 14:12:40.341904,51.26,SUCCESS,18.0
TX_00006568,CUST_001680,Startup,Enterprise Core,2026-07-27 14:12:40.341919,42.28,SUCCESS,18.0
TX_00006569,CUST_001680,Startup,Enterprise Core,2026-08-05 14:12:40.341934,16.42,SUCCESS,18.0
TX_00006570,CUST_001681,SMB,Cloud Pro,2026-06-17 14:12:40.227522,104.15,SUCCESS,32.0
TX_00006571,CUST_001681,SMB,Cloud Pro,2026-06-16 14:12:40.227522,77.8,SUCCESS,32.0
TX_00006572,CUST_001681,SMB,Analytics Suite,2026-07-27 14:12:40.341980,88.67,SUCCESS,32.0
TX_00006573,CUST_001681,SMB,Enterprise Core,2026-07-26 14:12:40.341995,104.49,SUCCESS,32.0
TX_00006574,CUST_001682,Startup,Enterprise Core,2026-06-30 14:12:40.227522,63.36,SUCCESS,18.0
TX_00006575,CUST_001682,Startup,Cloud Pro,2026-06-12 14:12:40.227522,66.79,SUCCESS,18.0
TX_00006576,CUST_001682,Startup,Enterprise Core,2026-07-14 14:12:40.342039,36.71,SUCCESS,18.0
TX_00006577,CUST_001682,Startup,Enterprise Core,2026-07-19 14:12:40.342054,63.99,SUCCESS,18.0
TX_00006578,CUST_001682,Startup,Analytics Suite,2026-07-30 14:12:40.342069,40.7,SUCCESS,18.0
TX_00006579,CUST_001683,Startup,Cloud Pro,2026-06-28 14:12:40.227522,46.73,SUCCESS,18.0
TX_00006580,CUST_001683,Startup,Enterprise Core,2026-07-06 14:12:40.227522,49.13,SUCCESS,18.0
TX_00006581,CUST_001683,Startup,Analytics Suite,2026-06-17 14:12:40.227522,39.88,SUCCESS,18.0
TX_00006582,CUST_001683,Startup,Cloud Pro,2026-08-07 14:12:40.342128,50.77,SUCCESS,18.0
TX_00006583,CUST_001684,Startup,Enterprise Core,2026-06-25 14:12:40.227522,61.2,SUCCESS,18.0
TX_00006584,CUST_001684,Startup,Cloud Pro,2026-07-21 14:12:40.342171,53.55,SUCCESS,18.0
TX_00006585,CUST_001684,Startup,Cloud Pro,2026-07-28 14:12:40.342194,33.8,SUCCESS,18.0
TX_00006586,CUST_001684,Startup,Enterprise Core,2026-07-28 14:12:40.342210,29.58,SUCCESS,18.0
TX_00006587,CUST_001685,SMB,Enterprise Core,2026-06-28 14:12:40.227522,102.84,SUCCESS,32.0
TX_00006588,CUST_001685,SMB,Enterprise Core,2026-06-15 14:12:40.227522,105.56,SUCCESS,32.0
TX_00006589,CUST_001685,SMB,Enterprise Core,2026-07-15 14:12:40.342255,116.29,SUCCESS,32.0
TX_00006590,CUST_001685,SMB,Analytics Suite,2026-07-23 14:12:40.342270,109.46,SUCCESS,32.0
TX_00006591,CUST_001686,Startup,Analytics Suite,2026-06-17 14:12:40.227522,47.06,SUCCESS,18.0
TX_00006592,CUST_001686,Startup,Cloud Pro,2026-06-22 14:12:40.227522,38.2,SUCCESS,18.0
TX_00006593,CUST_001686,Startup,Analytics Suite,2026-06-17 14:12:40.227522,40.86,SUCCESS,18.0
TX_00006594,CUST_001686,Startup,Enterprise Core,2026-07-31 14:12:40.342326,48.97,SUCCESS,18.0
TX_00006595,CUST_001686,Startup,Analytics Suite,2026-08-08 14:12:40.342341,32.6,SUCCESS,18.0
TX_00006596,CUST_001687,Startup,Enterprise Core,2026-07-03 14:12:40.227522,42.97,FAILED,18.0
TX_00006597,CUST_001687,Startup,Analytics Suite,2026-07-01 14:12:40.227522,26.27,SUCCESS,18.0
TX_00006598,CUST_001687,Startup,Enterprise Core,2026-06-24 14:12:40.227522,56.41,SUCCESS,18.0
TX_00006599,CUST_001687,Startup,Analytics Suite,2026-08-06 14:12:40.342397,35.34,SUCCESS,18.0
TX_00006600,CUST_001688,SMB,Enterprise Core,2026-06-21 14:12:40.227522,86.77,SUCCESS,32.0
TX_00006601,CUST_001688,SMB,Analytics Suite,2026-06-25 14:12:40.227522,92.23,SUCCESS,32.0
TX_00006602,CUST_001688,SMB,Analytics Suite,2026-08-06 14:12:40.342442,117.84,SUCCESS,32.0
TX_00006603,CUST_001689,Startup,Enterprise Core,2026-07-04 14:12:40.227522,50.31,SUCCESS,18.0
TX_00006604,CUST_001689,Startup,Analytics Suite,2026-07-29 14:12:40.342474,77.15,SUCCESS,18.0
TX_00006605,CUST_001689,Startup,Analytics Suite,2026-07-27 14:12:40.342490,46.69,SUCCESS,18.0
TX_00006606,CUST_001690,Startup,Enterprise Core,2026-06-18 14:12:40.227522,40.93,SUCCESS,18.0
TX_00006607,CUST_001690,Startup,Cloud Pro,2026-07-06 14:12:40.227522,48.34,SUCCESS,18.0
TX_00006608,CUST_001690,Startup,Analytics Suite,2026-08-01 14:12:40.342535,38.47,SUCCESS,18.0
TX_00006609,CUST_001691,SMB,Enterprise Core,2026-07-01 14:12:40.227522,113.53,SUCCESS,32.0
TX_00006610,CUST_001691,SMB,Analytics Suite,2026-07-07 14:12:40.227522,86.41,SUCCESS,32.0
TX_00006611,CUST_001691,SMB,Analytics Suite,2026-07-19 14:12:40.342581,72.87,SUCCESS,32.0
TX_00006612,CUST_001691,SMB,Analytics Suite,2026-08-05 14:12:40.342599,117.65,SUCCESS,32.0
TX_00006613,CUST_001691,SMB,Analytics Suite,2026-07-17 14:12:40.342615,93.86,SUCCESS,32.0
TX_00006614,CUST_001692,Startup,Cloud Pro,2026-06-30 14:12:40.227522,55.49,SUCCESS,18.0
TX_00006615,CUST_001692,Startup,Cloud Pro,2026-07-26 14:12:40.342648,50.6,SUCCESS,18.0
TX_00006616,CUST_001693,SMB,Analytics Suite,2026-07-04 14:12:40.227522,86.02,SUCCESS,32.0
TX_00006617,CUST_001693,SMB,Analytics Suite,2026-06-13 14:12:40.227522,96.79,SUCCESS,32.0
TX_00006618,CUST_001693,SMB,Analytics Suite,2026-08-03 14:12:40.342694,104.07,SUCCESS,32.0
TX_00006619,CUST_001693,SMB,Enterprise Core,2026-07-16 14:12:40.342710,105.91,SUCCESS,32.0
TX_00006620,CUST_001693,SMB,Cloud Pro,2026-08-01 14:12:40.342726,85.69,SUCCESS,32.0
TX_00006621,CUST_001694,SMB,Enterprise Core,2026-07-08 14:12:40.227522,76.93,SUCCESS,32.0
TX_00006622,CUST_001694,SMB,Cloud Pro,2026-06-12 14:12:40.227522,87.5,FAILED,32.0
TX_00006623,CUST_001694,SMB,Enterprise Core,2026-07-21 14:12:40.342774,85.34,SUCCESS,32.0
TX_00006624,CUST_001694,SMB,Analytics Suite,2026-08-07 14:12:40.342791,81.64,SUCCESS,32.0
TX_00006625,CUST_001694,SMB,Analytics Suite,2026-08-06 14:12:40.342806,96.08,SUCCESS,32.0
TX_00006626,CUST_001695,SMB,Enterprise Core,2026-07-03 14:12:40.227522,98.09,SUCCESS,32.0
TX_00006627,CUST_001695,SMB,Analytics Suite,2026-07-21 14:12:40.342839,96.54,SUCCESS,32.0
TX_00006628,CUST_001696,Enterprise,Analytics Suite,2026-07-01 14:12:40.227522,279.61,SUCCESS,45.0
TX_00006629,CUST_001696,Enterprise,Analytics Suite,2026-06-23 14:12:40.227522,222.81,SUCCESS,45.0
TX_00006630,CUST_001696,Enterprise,Cloud Pro,2026-07-22 14:12:40.342889,250.21,SUCCESS,45.0
TX_00006631,CUST_001696,Enterprise,Enterprise Core,2026-08-06 14:12:40.342905,248.82,SUCCESS,45.0
TX_00006632,CUST_001697,Enterprise,Cloud Pro,2026-06-21 14:12:40.227522,218.48,SUCCESS,45.0
TX_00006633,CUST_001697,Enterprise,Enterprise Core,2026-06-20 14:12:40.227522,268.81,SUCCESS,45.0
TX_00006634,CUST_001697,Enterprise,Enterprise Core,2026-06-26 14:12:40.227522,245.75,SUCCESS,45.0
TX_00006635,CUST_001697,Enterprise,Cloud Pro,2026-08-03 14:12:40.342962,265.66,SUCCESS,45.0
TX_00006636,CUST_001697,Enterprise,Enterprise Core,2026-07-23 14:12:40.342978,262.91,SUCCESS,45.0
